episode,global_step,reward,avg10,length,success,goal_touched,collision,timeout,min_dist,avg_speed_ms,end_reason,elapsed_s,act0_mean,act0_std,act0_min,act0_max,act1_mean,act1_std,act1_min,act1_max,obs_mean,obs_std,obs_min,obs_max,actor_loss,critic_loss,policy_entropy,entropy_coef,value_residual,grad_norm_actor,grad_norm_critic,lr_actor,lr_critic,alpha,alpha_loss,target_update_magnitude,replay_buffer_size,recurrent_cell
104,384699,-1060.6328,-726.4565,3482,0,0,1,0,2.2119,1.868,collision,1421.4,-0.008291,0.432262,-0.88339,0.87987,3.138006,1.434206,0.143855,5.922836,0.445554,0.462628,-1.0,1.0,0.029517,2.341991,2.184412,0.009939,0.519428,0.538248,0.795574,0.0005,,,,,0,gru
105,388557,-530.4359,-680.9523,3858,0,0,1,0,0.9319,1.827,collision,1434.3,0.019915,0.431002,-0.874865,0.870265,2.993393,1.440637,0.085811,5.891464,0.445916,0.462444,-1.0,1.003006,,,,,,,,,,,,,0,gru
106,392296,-267.7294,-606.0135,3739,0,0,1,0,0.6713,1.842,collision,1446.9,0.020249,0.430097,-0.8738,0.881294,3.029515,1.40984,0.08503,5.899793,0.467896,0.438779,-0.485452,1.0,,,,,,,,,,,,,0,gru
107,396024,-193.3359,-515.7757,3728,0,0,1,0,0.455,1.84,collision,1459.4,-0.015774,0.428478,-0.880546,0.880912,2.992328,1.419803,0.122213,5.929501,0.481396,0.421137,-0.363745,1.0,,,,,,,,,,,,,0,gru
108,400024,-1077.2208,-589.9596,4000,0,0,0,1,1.8443,1.875,max_steps,1474.9,0.035568,0.426966,-0.868327,0.877841,3.134094,1.41396,0.054421,5.888376,0.456388,0.444678,-0.646225,1.0,0.03001,2.600157,2.180278,0.009936,0.674494,0.535893,1.039705,0.0005,,,,,0,gru
109,403626,115.9117,-479.2977,3602,1,1,0,0,0.2994,1.845,goal,1487.0,-0.0144,0.433395,-0.882566,0.875036,3.0552,1.422199,0.062693,5.905686,0.493456,0.429114,-0.323048,1.00547,,,,,,,,,,,,,0,gru
110,407452,-512.7529,-526.5117,3826,0,0,1,0,0.9658,1.829,collision,1499.8,0.004821,0.423519,-0.870607,0.875776,2.957039,1.434563,0.072418,5.897241,0.449119,0.459293,-1.0,1.006006,,,,,,,,,,,,,0,gru
111,410148,-969.4629,-519.4085,2696,0,0,1,0,2.7422,1.884,collision,1508.9,0.032871,0.424852,-0.857894,0.879722,3.141426,1.417123,0.05648,5.923449,0.451384,0.45489,-0.828308,1.0,,,,,,,,,,,,,0,gru
112,413026,-996.0925,-601.1801,2878,0,0,1,0,2.6376,1.882,collision,1520.3,0.035724,0.429264,-0.881677,0.880619,3.170231,1.407137,0.119166,5.957681,0.454561,0.451442,-0.75215,1.0,-0.031129,2.877244,2.179133,0.009934,0.854273,0.309537,0.7668,0.0005,,,,,0,gru
113,416725,-349.3552,-584.1107,3699,0,0,1,0,0.7789,1.841,collision,1532.7,-0.005504,0.427016,-0.883859,0.875073,2.983305,1.40777,0.055843,5.880044,0.45581,0.450329,-1.0,1.0,,,,,,,,,,,,,0,gru
114,420476,-69.336,-484.981,3751,0,0,1,0,0.301,1.832,collision,1545.3,-0.022039,0.430923,-0.878051,0.879816,2.984185,1.417169,0.057386,5.940219,0.469553,0.435958,-0.999998,1.0,,,,,,,,,,,,,0,gru
115,424282,-327.8417,-464.7216,3806,0,0,1,0,0.6244,1.824,collision,1558.1,-0.019477,0.431901,-0.883253,0.875988,2.996433,1.450294,0.063612,5.93014,0.487823,0.416569,-0.507059,1.0,,,,,,,,,,,,,0,gru
116,427361,-1049.0344,-542.8521,3079,0,0,1,0,2.5836,1.882,collision,1570.4,-0.009361,0.429537,-0.858917,0.876864,3.199946,1.428916,0.108993,5.93789,0.444615,0.461904,-1.0,1.011638,-0.002743,2.719025,2.181144,0.009932,0.532165,0.914783,0.518916,0.0005,,,,,0,gru
117,430103,-995.3158,-623.05,2742,0,0,1,0,2.7843,1.891,collision,1579.6,-0.00867,0.420268,-0.884115,0.879706,3.111493,1.387088,0.142384,5.950559,0.441859,0.461964,-1.0,1.00015,,,,,,,,,,,,,0,gru
118,433425,-1090.016,-624.3296,3322,0,0,1,0,2.4186,1.879,collision,1590.8,0.00165,0.42911,-0.867458,0.867583,3.148027,1.407905,0.082747,5.859902,0.443706,0.464591,-1.0,1.001551,,,,,,,,,,,,,0,gru
119,436529,111.7671,-624.744,3104,1,1,0,0,0.2948,1.854,goal,1601.1,-0.016544,0.426116,-0.86676,0.880427,3.019224,1.401214,0.108469,5.930821,0.508259,0.429773,-0.353471,1.0,,,,,,,,,,,,,0,gru
120,439711,150.0825,-558.4605,3182,1,1,0,0,0.298,1.88,goal,1613.8,-0.037653,0.416541,-0.874322,0.864472,3.065743,1.39386,0.083182,5.947224,0.505377,0.43043,-0.943859,1.0,-0.037123,3.84223,2.172369,0.009929,1.290965,0.413547,0.957922,0.0005,,,,,0,gru
121,443009,-15.3412,-463.0483,3298,1,1,0,0,0.2605,1.828,goal,1624.9,-0.012919,0.433525,-0.890163,0.8838,2.991816,1.429467,0.085107,5.912598,0.504016,0.431026,-0.248127,1.0,,,,,,,,,,,,,0,gru
122,446878,-801.7847,-443.6175,3869,0,0,1,0,1.2426,1.846,collision,1637.8,0.00665,0.428237,-0.880803,0.86211,2.988726,1.40419,0.032752,5.842988,0.480943,0.426076,-0.56385,1.0,,,,,,,,,,,,,0,gru
123,449719,-1006.6853,-509.3505,2841,0,0,1,0,2.7106,1.854,collision,1647.2,0.010951,0.429601,-0.88385,0.859917,3.044983,1.397137,0.141671,5.901569,0.453138,0.450817,-0.720129,1.0,,,,,,,,,,,,,0,gru
124,452929,117.3904,-490.6779,3210,1,1,0,0,0.294,1.828,goal,1659.7,-0.018221,0.430819,-0.878577,0.874367,2.967489,1.42047,0.070883,5.958062,0.502184,0.435319,-0.839432,1.0,-0.032802,3.488218,2.183141,0.009927,0.932122,0.298809,0.493757,0.0005,,,,,0,gru
125,456821,-1149.7487,-572.8686,3892,0,0,1,0,2.0377,1.845,collision,1672.8,-0.013514,0.42855,-0.871439,0.869742,3.031379,1.42333,0.087588,5.942674,0.441856,0.462422,-1.0,1.0,,,,,,,,,,,,,0,gru
126,460749,-837.4541,-551.7106,3928,0,0,1,0,1.2114,1.848,collision,1686.2,-0.030247,0.429535,-0.867595,0.868871,3.015157,1.39536,0.095909,5.887249,0.487698,0.42157,-0.645161,1.0,,,,,,,,,,,,,0,gru
127,464552,-401.0002,-492.279,3803,0,0,1,0,0.8496,1.834,collision,1699.0,-0.007687,0.426716,-0.877852,0.877082,2.967039,1.41805,0.065437,5.905681,0.459908,0.447431,-1.0,1.006107,,,,,,,,,,,,,0,gru
128,468267,-208.1691,-404.0943,3715,0,0,1,0,0.6079,1.853,collision,1713.5,-0.017674,0.421815,-0.886588,0.868728,2.986707,1.416762,0.096395,5.914321,0.462182,0.444473,-1.0,1.001831,0.023593,2.103935,2.173167,0.009924,0.346558,0.678918,0.432243,0.0005,,,,,0,gru
129,472107,-151.0473,-430.3758,3840,0,0,1,0,0.4884,1.846,collision,1726.4,-0.040112,0.4284,-0.884792,0.879703,3.015494,1.408913,0.130819,5.946948,0.469304,0.436511,-1.0,1.007891,,,,,,,,,,,,,0,gru
130,475977,-676.8822,-513.0723,3870,0,0,1,0,1.1992,1.862,collision,1739.4,-0.025576,0.425714,-0.865029,0.873256,3.040966,1.400795,0.110373,5.880543,0.457867,0.45152,-1.0,1.0,,,,,,,,,,,,,0,gru
131,478937,-1030.166,-614.5547,2960,0,0,1,0,2.65,1.862,collision,1749.4,0.007664,0.423389,-0.875493,0.863456,3.069258,1.404022,0.110776,5.868336,0.441356,0.462701,-1.0,1.0,,,,,,,,,,,,,0,gru
132,482206,39.4846,-530.4278,3269,1,1,0,0,0.2854,1.853,goal,1762.1,-0.032964,0.43017,-0.868771,0.856228,3.029444,1.408238,0.077639,5.887279,0.509869,0.428357,-0.623434,1.0038,-0.027194,2.780056,2.177795,0.009922,0.748143,0.243526,0.668185,0.0005,,,,,0,gru
133,485921,-357.9468,-465.554,3715,0,0,1,0,0.8738,1.845,collision,1774.6,-0.00834,0.424228,-0.869889,0.883262,2.990731,1.425712,0.045084,5.913452,0.457209,0.449481,-1.0,1.0,,,,,,,,,,,,,0,gru
134,489728,-520.9494,-529.388,3807,0,0,1,0,1.0456,1.841,collision,1787.4,-0.005969,0.421829,-0.880779,0.875898,2.927207,1.395899,0.089108,5.964183,0.454894,0.452597,-1.0,1.002014,,,,,,,,,,,,,0,gru
135,493567,-456.2126,-460.0343,3839,0,0,1,0,0.9924,1.852,collision,1800.3,-0.009101,0.419452,-0.888918,0.873753,2.987679,1.411983,0.089126,5.919035,0.46155,0.446614,-1.0,1.006067,,,,,,,,,,,,,0,gru
136,496810,19.3313,-374.3558,3243,1,1,0,0,0.2857,1.861,goal,1813.1,-0.028922,0.427072,-0.874972,0.87112,3.041716,1.392129,0.128985,5.92181,0.511682,0.426891,-0.449576,1.0,-0.027308,2.767286,2.180566,0.00992,0.990905,0.229163,0.772382,0.0005,,,,,0,gru
137,500680,-940.0353,-428.2593,3870,0,0,1,0,1.5915,1.846,collision,1826.0,-0.008919,0.426914,-0.884108,0.875819,3.053851,1.432062,0.096419,5.911302,0.449002,0.460899,-1.0,1.0,,,,,,,,,,,,,0,gru
138,504126,-1093.7358,-516.816,3446,0,0,1,0,2.3522,1.868,collision,1837.7,-0.01309,0.424219,-0.877006,0.877945,3.101551,1.419553,0.061793,5.972437,0.462018,0.440675,-0.647081,1.0,,,,,,,,,,,,,0,gru
139,507819,-155.1724,-517.2285,3693,0,0,1,0,0.5061,1.858,collision,1850.1,-0.00659,0.426041,-0.860237,0.872864,3.052232,1.424959,0.063944,5.870507,0.464716,0.440631,-1.0,1.0,,,,,,,,,,,,,0,gru
140,510917,138.0413,-435.7361,3098,1,1,0,0,0.2984,1.86,goal,1862.3,-0.021149,0.427452,-0.884455,0.885985,3.066827,1.422431,0.063551,5.915167,0.503399,0.433814,-0.687928,1.0,-0.029434,3.008896,2.182274,0.009917,0.768282,0.269124,0.624129,0.0005,,,,,0,gru
141,514182,44.4471,-328.2748,3265,1,1,0,0,0.2906,1.854,goal,1873.3,-0.021632,0.432962,-0.8839,0.879533,3.082763,1.42542,0.08038,5.885431,0.508179,0.430308,-0.445121,1.007521,,,,,,,,,,,,,0,gru
142,517402,164.4055,-315.7827,3220,1,1,0,0,0.2994,1.855,goal,1884.1,-0.001984,0.42583,-0.880645,0.883986,3.059302,1.425431,0.091729,5.963041,0.500453,0.432436,-0.254907,1.0,,,,,,,,,,,,,0,gru
143,521229,-630.3523,-343.0233,3827,0,0,1,0,1.1637,1.836,collision,1897.1,-0.011485,0.425591,-0.874039,0.875809,3.012434,1.439169,0.039519,5.946515,0.456605,0.452253,-1.0,1.0,,,,,,,,,,,,,0,gru
144,524640,114.2492,-279.5034,3411,1,1,0,0,0.2981,1.87,goal,1910.3,-0.013396,0.425884,-0.87552,0.872064,3.110661,1.426883,0.095036,5.888249,0.504215,0.421985,-0.415784,1.003044,-0.036824,4.386055,2.185285,0.009915,1.473222,0.363887,0.649083,0.0005,,,,,0,gru
145,528483,-356.4537,-269.5275,3843,0,0,1,0,0.7431,1.823,collision,1923.4,-0.009478,0.433173,-0.868198,0.879889,2.974773,1.422893,0.098248,5.930567,0.460025,0.445303,-1.0,1.0,,,,,,,,,,,,,0,gru
146,532149,-151.6702,-286.6277,3666,0,0,1,0,0.5001,1.847,collision,1935.7,-0.012377,0.428928,-0.87295,0.869035,3.008928,1.419399,0.072753,5.939904,0.463372,0.442006,-1.0,1.0,,,,,,,,,,,,,0,gru
147,536007,-845.6368,-277.1878,3858,0,0,1,0,1.288,1.868,collision,1948.6,-0.021002,0.41746,-0.86945,0.881837,3.058938,1.423358,0.124155,5.892258,0.487447,0.421871,-0.638076,1.0,,,,,,,,,,,,,0,gru
148,539911,-784.8118,-246.2954,3904,0,0,1,0,1.2321,1.84,collision,1963.7,-0.016218,0.428515,-0.883272,0.862374,3.023352,1.443573,0.107577,5.900055,0.485619,0.423613,-0.642724,1.0,0.022808,2.158688,2.176525,0.009912,0.453561,0.529025,0.543524,0.0005,,,,,0,gru
149,543652,-515.8048,-282.3587,3741,0,0,1,0,0.9857,1.862,collision,1976.3,0.007748,0.420563,-0.889112,0.883943,3.072472,1.42152,0.084153,5.961758,0.480451,0.425587,-0.496192,1.0,,,,,,,,,,,,,0,gru
150,547357,-86.8242,-304.8452,3705,0,0,1,0,0.3991,1.855,collision,1988.7,-0.010718,0.428357,-0.889359,0.89624,3.055013,1.418869,0.064424,5.921966,0.466639,0.438249,-1.0,1.0,,,,,,,,,,,,,0,gru
151,550390,-1041.9453,-413.4844,3033,0,0,1,0,2.5974,1.872,collision,1998.9,0.018367,0.426969,-0.877925,0.885537,3.154738,1.435037,0.105075,5.911244,0.442157,0.463317,-1.0,1.0,,,,,,,,,,,,,0,gru
152,553899,-1079.3454,-537.8595,3509,0,0,1,0,2.2142,1.868,collision,2012.6,0.023342,0.429287,-0.891993,0.883158,3.142553,1.427624,0.075468,5.945201,0.463653,0.44437,-0.579322,1.0,0.02365,2.014718,2.168478,0.00991,0.454592,0.827849,0.735878,0.0005,,,,,0,gru
153,557658,-442.1143,-519.0357,3759,0,0,1,0,0.7787,1.857,collision,2025.2,-0.015346,0.424546,-0.871496,0.882906,3.060642,1.425184,0.107507,5.938815,0.484431,0.419791,-0.512456,1.0,,,,,,,,,,,,,0,gru
154,561455,-730.5156,-603.5122,3797,0,0,1,0,1.2597,1.885,collision,2038.0,-0.012157,0.425493,-0.86646,0.867943,3.121898,1.400469,0.034425,5.900158,0.450995,0.45842,-1.0,1.005272,,,,,,,,,,,,,0,gru
155,565262,-120.1454,-579.8814,3807,0,0,1,0,0.4392,1.855,collision,2050.9,-0.025542,0.419564,-0.878602,0.8672,3.017179,1.423607,0.09042,5.905152,0.470799,0.435937,-1.0,1.004544,,,,,,,,,,,,,0,gru
156,569018,-619.6151,-626.6759,3756,0,0,1,0,1.1469,1.859,collision,2065.4,-0.016678,0.432921,-0.869351,0.880399,3.074267,1.411832,0.032886,5.932095,0.454383,0.454248,-1.0,1.0,0.023922,1.980501,2.162562,0.009908,0.421616,0.685815,0.511115,0.0005,,,,,0,gru
157,572772,-555.7321,-597.6854,3754,0,0,1,0,0.958,1.88,collision,2078.2,0.001809,0.422516,-0.862558,0.886497,3.14326,1.406575,0.074679,5.964663,0.480811,0.425458,-0.537064,1.0,,,,,,,,,,,,,0,gru
158,576177,-1051.0963,-624.3138,3405,0,0,1,0,2.244,1.885,collision,2089.6,0.013057,0.419969,-0.885502,0.871009,3.151276,1.401749,0.147367,5.895618,0.462964,0.443868,-0.603519,1.0,,,,,,,,,,,,,0,gru
159,579739,-62.4536,-578.9787,3562,0,0,1,0,0.3779,1.893,collision,2101.6,-0.005048,0.419028,-0.883844,0.874071,3.144484,1.412733,0.102831,5.959737,0.461664,0.442617,-0.999999,1.0,,,,,,,,,,,,,0,gru
160,583385,-215.8627,-591.8826,3646,0,0,1,0,0.6056,1.878,collision,2115.9,-0.001421,0.418708,-0.892746,0.88008,3.134033,1.439627,0.079421,5.922522,0.455611,0.449025,-1.0,1.000884,0.010034,2.144046,2.149664,0.009905,0.488614,0.710539,0.56483,0.0005,,,,,0,gru
161,587189,-527.5568,-540.4437,3804,0,0,1,0,0.8145,1.884,collision,2128.7,-0.010827,0.41196,-0.883115,0.864687,3.114959,1.423811,0.082112,5.974944,0.487272,0.41969,-0.570632,1.0,,,,,,,,,,,,,0,gru
162,591089,-1205.1772,-553.0269,3900,0,0,1,0,2.2026,1.882,collision,2141.8,0.007372,0.416334,-0.867554,0.884746,3.086438,1.41267,0.113144,5.967618,0.427764,0.461114,-1.0,1.0,,,,,,,,,,,,,0,gru
163,594295,97.7186,-499.0436,3206,1,1,0,0,0.2951,1.914,goal,2152.5,-0.023435,0.413368,-0.867598,0.863632,3.228844,1.413342,0.10929,5.900429,0.503025,0.433092,-0.937199,1.007016,,,,,,,,,,,,,0,gru
164,596938,-984.0154,-524.3936,2643,0,0,1,0,2.8663,1.867,collision,2163.0,0.023756,0.408948,-0.84365,0.868428,3.029589,1.406366,0.131525,5.914597,0.449842,0.453896,-0.805709,1.0,-0.028649,2.512696,2.150387,0.009903,0.829823,0.237879,0.992179,0.0005,,,,,0,gru
165,600833,-884.6608,-600.8451,3895,0,0,1,0,1.3957,1.906,collision,2176.2,-0.02755,0.418788,-0.881822,0.866859,3.222091,1.406299,0.088265,5.937195,0.45569,0.454025,-0.999999,1.003221,,,,,,,,,,,,,0,gru
166,604454,-142.2836,-553.112,3621,0,0,1,0,0.445,1.893,collision,2188.4,-0.007586,0.416557,-0.866159,0.873371,3.151181,1.431865,0.079949,5.936035,0.45638,0.447958,-1.0,1.009158,,,,,,,,,,,,,0,gru
167,608178,-163.8544,-513.9242,3724,0,0,1,0,0.5363,1.882,collision,2200.9,-0.012757,0.414933,-0.871225,0.850665,3.151206,1.447163,0.076729,5.958347,0.467412,0.439167,-1.0,1.009941,,,,,,,,,,,,,0,gru
168,611725,-107.447,-419.5593,3547,0,0,1,0,0.4666,1.895,collision,2214.6,-0.014779,0.410487,-0.852974,0.869686,3.17065,1.436215,0.074993,5.92509,0.464168,0.440228,-1.0,1.0,0.021354,2.354122,2.145447,0.0099,0.475726,0.842833,0.608094,0.0005,,,,,0,gru
169,614783,72.4548,-406.0685,3058,1,1,0,0,0.2755,1.92,goal,2224.9,-0.014238,0.419043,-0.869902,0.865202,3.266701,1.40281,0.196609,5.905686,0.504236,0.43385,-0.209479,1.0,,,,,,,,,,,,,0,gru
170,618564,-789.9169,-463.4739,3781,0,0,1,0,1.2699,1.916,collision,2237.6,-0.008477,0.420107,-0.879112,0.87032,3.283752,1.410105,0.09124,5.919844,0.484591,0.424222,-0.518786,1.006859,,,,,,,,,,,,,0,gru
171,621629,-1016.7629,-512.3945,3065,0,0,1,0,2.4793,1.927,collision,2247.9,0.023919,0.412681,-0.88923,0.881622,3.243391,1.399103,0.160472,5.931957,0.45959,0.447039,-0.646618,1.0,,,,,,,,,,,,,0,gru
172,625224,-193.6438,-411.2412,3595,0,0,1,0,0.6553,1.873,collision,2261.8,0.002189,0.418984,-0.864561,0.881536,3.138173,1.436224,0.087371,5.912608,0.454981,0.447848,-1.0,1.0,-0.026283,2.430967,2.140699,0.009898,0.683504,0.234294,0.65145,0.0005,,,,,0,gru
173,628861,-195.1029,-440.5233,3637,0,0,1,0,0.4616,1.885,collision,2274.4,-0.004609,0.424615,-0.887893,0.875382,3.195388,1.430083,0.105091,5.917257,0.483234,0.41946,-0.449829,1.0,,,,,,,,,,,,,0,gru
174,632861,-1206.6966,-462.7914,4000,0,0,0,1,2.2054,1.89,max_steps,2288.0,0.026737,0.419862,-0.875394,0.877352,3.154712,1.398399,0.089983,5.944865,0.424998,0.462756,-1.0,1.0,,,,,,,,,,,,,0,gru
175,636515,-479.1538,-422.2407,3654,0,0,1,0,1.0028,1.891,collision,2300.4,0.003782,0.419121,-0.874548,0.874506,3.156425,1.415703,0.059568,5.925791,0.450035,0.455952,-1.0,1.0,,,,,,,,,,,,,0,gru
176,640085,-190.2641,-427.0388,3570,0,0,1,0,0.5239,1.898,collision,2314.4,-0.004365,0.421937,-0.875877,0.873721,3.188866,1.411344,0.082654,5.937386,0.483909,0.417427,-0.381694,1.0,0.033496,1.924256,2.146191,0.009896,0.515131,0.545131,0.717658,0.0005,,,,,0,gru
177,643735,-85.7728,-419.2306,3650,0,0,1,0,0.4657,1.887,collision,2326.7,-0.01603,0.420059,-0.887217,0.870124,3.191314,1.429254,0.066526,5.945962,0.466465,0.438457,-0.999998,1.0,,,,,,,,,,,,,0,gru
178,647374,-407.0453,-449.1904,3639,0,0,1,0,0.8778,1.913,collision,2339.1,0.000499,0.419493,-0.880855,0.87781,3.216947,1.389477,0.109586,5.932693,0.451199,0.455475,-1.0,1.003632,,,,,,,,,,,,,0,gru
179,650917,-470.1527,-503.4512,3543,0,0,1,0,1.0437,1.92,collision,2351.2,-0.006799,0.420589,-0.86959,0.875916,3.272369,1.397494,0.076695,5.946209,0.451285,0.453037,-1.0,1.0,,,,,,,,,,,,,0,gru
180,654863,-1153.373,-539.7968,3946,0,0,1,0,2.0054,1.927,collision,2366.6,0.027048,0.420039,-0.859113,0.850248,3.281998,1.377383,0.157871,5.911755,0.434301,0.467617,-1.0,1.0,0.020048,1.755673,2.13904,0.009893,0.477013,0.779241,0.917653,0.0005,,,,,0,gru
181,657928,-992.1391,-537.3344,3065,0,0,1,0,2.4355,1.982,collision,2377.0,0.005403,0.407427,-0.856446,0.865792,3.456042,1.362005,0.096819,5.913023,0.46218,0.442957,-0.630649,1.0,,,,,,,,,,,,,0,gru
182,661593,-867.9761,-604.7676,3665,0,0,1,0,1.5463,1.953,collision,2389.5,0.004596,0.415633,-0.865317,0.875567,3.448416,1.397671,0.051285,5.94724,0.478591,0.430414,-0.506852,1.0,,,,,,,,,,,,,0,gru
183,665180,-440.8252,-629.3399,3587,0,0,1,0,0.9281,1.926,collision,2401.6,0.012831,0.416187,-0.859202,0.863597,3.380142,1.428489,0.181814,5.967582,0.444971,0.458422,-1.0,1.0,,,,,,,,,,,,,0,gru
184,668254,54.0626,-503.264,3074,1,1,0,0,0.2626,1.943,goal,2413.9,-0.015316,0.417161,-0.877422,0.869223,3.395423,1.415017,0.064955,5.948428,0.504636,0.426717,-0.200432,1.0,-0.030224,2.288638,2.128613,0.009891,0.686992,0.288673,0.739445,0.0005,,,,,0,gru
185,671844,-1021.9623,-557.5448,3590,0,0,1,0,1.9621,1.945,collision,2426.1,-0.039162,0.417442,-0.869428,0.888013,3.371337,1.376996,0.08775,5.927421,0.44761,0.458145,-1.0,1.0,,,,,,,,,,,,,0,gru
186,675433,-1063.2754,-644.8459,3589,0,0,1,0,2.0787,1.955,collision,2438.4,-0.022108,0.419718,-0.864809,0.855541,3.435189,1.375025,0.031215,5.977746,0.446594,0.461372,-1.0,1.006729,,,,,,,,,,,,,0,gru
187,678971,-249.6899,-661.2377,3538,0,0,1,0,0.7063,1.906,collision,2450.4,0.00218,0.419771,-0.862368,0.880236,3.227104,1.418052,0.138697,5.931358,0.452037,0.449935,-1.0,1.0,,,,,,,,,,,,,0,gru
188,682666,-190.8507,-639.6182,3695,0,0,1,0,0.6166,1.894,collision,2464.8,-0.015966,0.420484,-0.863396,0.859504,3.219751,1.443411,0.042946,5.930943,0.466119,0.439553,-1.0,1.001294,0.032604,1.700111,2.12733,0.009888,0.402116,0.663541,0.706186,0.0005,,,,,0,gru
189,685996,-1072.7546,-699.8784,3330,0,0,1,0,2.3645,1.938,collision,2475.9,-0.02044,0.41326,-0.866793,0.856802,3.33847,1.388546,0.122765,5.914932,0.464022,0.440825,-0.683965,1.0,,,,,,,,,,,,,0,gru
190,688578,-965.1837,-681.0595,2582,0,0,1,0,2.8815,1.915,collision,2484.6,-0.008907,0.413736,-0.879543,0.854415,3.206087,1.390519,0.085903,5.944482,0.439455,0.461784,-1.0,1.0,,,,,,,,,,,,,0,gru
191,691460,-978.334,-679.6789,2882,0,0,1,0,2.5683,1.924,collision,2494.3,-0.008085,0.417096,-0.865542,0.877663,3.277841,1.39759,0.095293,5.934224,0.442077,0.46193,-1.0,1.0,,,,,,,,,,,,,0,gru
192,695074,-227.6351,-615.6448,3614,0,0,1,0,0.6372,1.916,collision,2508.1,-0.003489,0.414473,-0.867537,0.87019,3.26567,1.428637,0.13839,5.896619,0.456855,0.446055,-1.0,1.0,0.031919,1.475576,2.124619,0.009886,0.350048,0.855054,0.750275,0.0005,,,,,0,gru
193,698747,-1122.3294,-683.7952,3673,0,0,1,0,2.1806,1.966,collision,2520.5,0.000924,0.415614,-0.873577,0.869781,3.441506,1.368409,0.08426,5.916888,0.464134,0.437199,-0.591556,1.0063,,,,,,,,,,,,,0,gru
194,702327,-107.2292,-699.9244,3580,0,0,1,0,0.438,1.93,collision,2532.5,-0.015842,0.413901,-0.857766,0.878597,3.274978,1.396602,0.120436,5.936447,0.465877,0.439356,-0.999999,1.005089,,,,,,,,,,,,,0,gru
195,705432,126.181,-585.1101,3105,1,1,0,0,0.2953,1.938,goal,2542.9,-0.031881,0.415008,-0.885187,0.877672,3.344473,1.390641,0.164791,5.917078,0.504113,0.433189,-0.838542,1.004546,,,,,,,,,,,,,0,gru
196,709068,-101.7642,-488.959,3636,0,0,1,0,0.4907,1.898,collision,2556.9,-0.011738,0.415991,-0.870635,0.861196,3.177543,1.429999,0.026591,5.97528,0.46293,0.442284,-1.0,1.003447,-0.029091,2.97557,2.120482,0.009884,0.988797,0.201535,0.873968,0.0005,,,,,0,gru
197,712895,-1023.813,-566.3713,3827,0,0,1,0,1.789,1.946,collision,2569.8,0.00305,0.420385,-0.87141,0.863664,3.451376,1.390893,0.142924,5.929661,0.445021,0.465359,-1.0,1.011649,,,,,,,,,,,,,0,gru
198,716481,-251.178,-572.404,3586,0,0,1,0,0.6994,1.907,collision,2581.9,-0.002891,0.415745,-0.855479,0.865811,3.237923,1.422606,0.085928,5.927321,0.453542,0.451476,-1.0,1.0,,,,,,,,,,,,,0,gru
199,720190,-458.4282,-510.9714,3709,0,0,1,0,0.794,1.916,collision,2594.4,0.014019,0.419135,-0.863739,0.879859,3.338255,1.440866,0.106264,5.916258,0.44496,0.460339,-1.0,1.0014,,,,,,,,,,,,,0,gru
200,723787,-321.0802,-446.561,3597,0,0,1,0,0.7499,1.918,collision,2608.3,0.013813,0.417456,-0.871976,0.876686,3.289855,1.424892,0.12983,5.954999,0.448717,0.455528,-1.0,1.0,0.021798,1.876262,2.118957,0.009881,0.542122,0.764618,0.70616,0.0005,,,,,0,gru
201,726890,159.7749,-332.7501,3103,1,1,0,0,0.2929,1.941,goal,2618.8,0.004339,0.418171,-0.873719,0.853322,3.383247,1.400775,0.111326,5.96592,0.494691,0.440682,-0.346871,1.0,,,,,,,,,,,,,0,gru
202,730754,-1086.4198,-418.6286,3864,0,0,1,0,1.9353,1.959,collision,2631.9,0.016947,0.412246,-0.855003,0.880673,3.409551,1.375449,0.087847,5.943719,0.46642,0.437751,-0.546872,1.0,,,,,,,,,,,,,0,gru
203,733814,128.9749,-293.4982,3060,1,1,0,0,0.2935,1.94,goal,2642.1,-0.005595,0.419075,-0.87594,0.85873,3.392888,1.39575,0.184408,5.930233,0.486252,0.451372,-0.940917,1.0,,,,,,,,,,,,,0,gru
204,737397,-34.7313,-286.2484,3583,0,0,1,0,0.3303,1.921,collision,2656.0,-0.000543,0.415547,-0.876078,0.864092,3.244017,1.4152,0.109673,5.962822,0.457765,0.446354,-0.999999,1.0,-0.033229,3.214775,2.1148,0.009879,1.080518,0.284193,0.635666,0.0005,,,,,0,gru
205,741249,-973.4964,-396.2161,3852,0,0,1,0,1.612,1.941,collision,2669.0,0.03732,0.414148,-0.881796,0.860856,3.349473,1.395199,0.140665,5.914785,0.465094,0.443344,-0.667247,1.0,,,,,,,,,,,,,0,gru
206,744898,-408.0486,-426.8446,3649,0,0,1,0,0.7834,1.918,collision,2681.3,0.035272,0.410772,-0.867744,0.856321,3.256852,1.428077,0.069369,5.888119,0.439483,0.465161,-1.0,1.0,,,,,,,,,,,,,0,gru
207,747583,-1436.9173,-468.155,2685,0,0,1,0,3.3921,1.837,collision,2690.4,0.162843,0.390422,-0.832527,0.879632,2.899757,1.383692,0.10382,5.846288,0.36358,0.511577,-1.0,1.18924,,,,,,,,,,,,,0,gru
