episode,global_step,reward,avg10,length,success,goal_touched,collision,timeout,min_dist,avg_speed_ms,end_reason,elapsed_s,act0_mean,act0_std,act0_min,act0_max,act1_mean,act1_std,act1_min,act1_max,obs_mean,obs_std,obs_min,obs_max,actor_loss,critic_loss,policy_entropy,entropy_coef,value_residual,grad_norm_actor,grad_norm_critic,lr_actor,lr_critic,alpha,alpha_loss,target_update_magnitude,replay_buffer_size,recurrent_cell
161,617374,-186.252,-262.8522,4000,0,0,0,1,0.9509,1.598,max_steps,2319.2,-0.017858,0.528226,-0.896203,0.897301,3.008606,1.759419,0.007819,5.978286,0.48623,0.448323,-1.0,1.004035,-4.420416,0.07712,2.360631,,0.081951,0.025834,0.560215,0.0005,0.0001,0.265007,-5.255757,0.013975,19319,gru
162,621374,-453.9943,-259.3445,4000,0,0,0,1,1.4681,1.6,max_steps,2335.0,0.008091,0.524856,-0.895789,0.897671,2.976353,1.766678,0.014142,5.979902,0.498199,0.433332,-0.473384,1.0,-4.426021,0.008005,2.356793,,0.045656,0.021716,0.429374,0.0005,0.0001,0.263949,-5.266489,0.013965,19444,gru
163,625374,-409.6699,-311.3132,4000,0,0,0,1,1.2915,1.574,max_steps,2350.4,0.004846,0.52647,-0.898387,0.892119,2.920654,1.75891,0.009743,5.997547,0.472269,0.469514,-0.991104,1.0,-4.381834,0.336732,2.363019,,0.208451,0.022738,0.363812,0.0005,0.0001,0.262896,-5.290627,0.013958,19569,gru
164,629288,726.0248,-182.666,3914,1,1,0,0,0.2991,1.584,goal,2365.5,-0.000603,0.524528,-0.895048,0.89861,2.954127,1.773319,0.017744,5.977479,0.500759,0.431212,-0.327656,1.004832,-4.433503,0.002985,2.360206,,0.04249,0.021008,0.392276,0.0005,0.0001,0.261846,-5.302714,0.013985,19692,gru
165,633288,-224.6145,-208.7194,4000,0,0,0,1,0.914,1.62,max_steps,2381.5,-0.005492,0.528455,-0.899223,0.897363,3.075482,1.752544,0.007944,5.990575,0.503059,0.424909,-0.405432,1.007806,-4.431735,0.504768,2.358507,,0.293839,0.022184,0.325716,0.0005,0.0001,0.2608,-5.31628,0.013933,19817,gru
166,637288,-397.7617,-315.0073,4000,0,0,0,1,1.2997,1.62,max_steps,2396.9,-0.001819,0.528437,-0.893664,0.896247,3.064898,1.756607,0.026376,5.991107,0.472091,0.465508,-0.997186,1.000407,-4.457691,0.038609,2.360323,,0.058858,0.020039,0.235843,0.0005,0.0001,0.259759,-5.334566,0.013834,19942,gru
167,641288,-442.591,-298.0891,4000,0,0,0,1,1.4219,1.607,max_steps,2412.4,-0.013446,0.53383,-0.894985,0.894535,3.109605,1.790454,0.019005,5.99113,0.477442,0.464267,-1.0,1.003421,-4.466206,0.238558,2.362644,,0.156234,0.02296,0.180311,0.0005,0.0001,0.258721,-5.353544,0.013838,20067,gru
168,644950,688.5314,-173.0959,3662,1,1,0,0,0.2984,1.584,goal,2431.1,-0.011031,0.534912,-0.895973,0.898055,3.038805,1.779826,0.018088,5.982455,0.507775,0.430384,-0.286935,1.0,-4.530007,0.002337,2.360083,,0.035052,0.024016,0.134411,0.0005,0.0001,0.257688,-5.365932,0.013861,20182,gru
169,648221,-576.5923,-185.7022,3271,0,0,1,0,2.7132,1.585,collision,2448.6,-0.002382,0.54007,-0.896636,0.896427,3.046068,1.760249,0.014679,5.98675,0.443037,0.463449,-1.0,1.0,-4.536515,0.014873,2.360312,,0.042547,0.019268,0.193298,0.0005,0.0001,0.256659,-5.382091,0.013814,20285,gru
170,651241,-568.758,-184.5677,3020,0,0,1,0,2.9836,1.596,collision,2465.1,-0.008232,0.535228,-0.895389,0.897084,3.064081,1.787714,0.010073,5.9908,0.440509,0.463268,-1.0,1.011747,-4.484378,0.052911,2.355806,,0.060998,0.015537,0.220675,0.0005,0.0001,0.255634,-5.391802,0.013704,20380,gru
171,655241,-234.7274,-189.4153,4000,0,0,0,1,1.0013,1.589,max_steps,2488.2,-0.011767,0.537566,-0.89704,0.895977,3.028785,1.757299,0.006144,5.993294,0.478036,0.45471,-1.0,1.0,-4.527196,0.055613,2.360603,,0.063248,0.028485,0.258493,0.0005,0.0001,0.254613,-5.414182,0.013515,20505,gru
172,658837,672.201,-76.7957,3596,1,1,0,0,0.2897,1.614,goal,2506.7,-0.001854,0.528035,-0.898089,0.894931,3.053152,1.743219,0.02748,5.981783,0.500073,0.439463,-0.335974,1.0,-4.593843,0.056284,2.360288,,0.062899,0.014651,0.169024,0.0005,0.0001,0.253597,-5.429597,0.013327,20618,gru
173,662561,726.6867,36.8399,3724,1,1,0,0,0.2977,1.62,goal,2526.3,0.004809,0.529618,-0.897169,0.897175,3.070969,1.753568,0.012469,5.983635,0.49216,0.442391,-0.348632,1.0,-4.564014,0.249613,2.364241,,0.160548,0.022868,0.170031,0.0005,0.0001,0.252584,-5.450879,0.013149,20735,gru
174,665422,-546.4662,-90.4092,2861,0,0,1,0,2.9528,1.628,collision,2545.9,-0.008599,0.522383,-0.894992,0.895319,3.109251,1.765496,0.021929,5.980845,0.437965,0.463336,-1.0,1.0,-4.579004,0.238942,2.36227,,0.154071,0.021634,0.160283,0.0005,0.0001,0.251575,-5.464026,0.012998,20825,gru
175,669422,-14.2075,-69.3685,4000,0,0,0,1,0.6147,1.611,max_steps,2566.4,0.016987,0.524116,-0.897354,0.894769,3.01782,1.75956,0.006328,5.987065,0.485453,0.436871,-0.388605,1.0,-4.594864,0.279943,2.362892,,0.173012,0.025468,0.197095,0.0005,0.0001,0.25057,-5.480749,0.012866,20950,gru
176,673244,671.2537,37.533,3822,1,1,0,0,0.2912,1.608,goal,2585.4,0.013691,0.534825,-0.897731,0.896638,3.054286,1.744928,0.009385,5.989247,0.483885,0.452642,-0.827126,1.0,-4.600488,0.016763,2.361176,,0.04204,0.020315,0.20925,0.0005,0.0001,0.249569,-5.494234,0.012719,21070,gru
177,676830,665.3332,148.3255,3586,1,1,0,0,0.2871,1.637,goal,2604.1,-0.003933,0.524514,-0.897441,0.895381,3.137177,1.751363,0.015234,5.988325,0.499773,0.439936,-0.249516,1.0,-4.638173,0.008539,2.36044,,0.037238,0.015418,0.168434,0.0005,0.0001,0.248572,-5.509065,0.012584,21183,gru
178,680830,-431.9429,36.278,4000,0,0,0,1,1.4247,1.612,max_steps,2625.0,-0.006472,0.530707,-0.89448,0.897168,3.070458,1.75398,0.014122,5.995273,0.473924,0.465172,-0.999656,1.002706,-4.596938,0.008491,2.360398,,0.036991,0.021604,0.112354,0.0005,0.0001,0.247579,-5.524858,0.012445,21308,gru
179,683554,-556.7929,38.258,2724,0,0,1,0,3.1809,1.61,collision,2641.1,-0.019592,0.532603,-0.895779,0.896591,3.05668,1.753493,0.022431,5.987787,0.436991,0.464869,-1.0,1.0,-4.638063,0.02911,2.358212,,0.048964,0.021487,0.191227,0.0005,0.0001,0.24659,-5.537649,0.012301,21394,gru
180,687554,-480.8587,47.0479,4000,0,0,0,1,1.6726,1.616,max_steps,2661.7,-0.000856,0.533745,-0.897707,0.898389,3.078935,1.748595,0.018377,5.985889,0.475685,0.466413,-1.0,1.0,-4.69922,0.002421,2.36429,,0.035634,0.016587,0.217357,0.0005,0.0001,0.245605,-5.562014,0.012188,21519,gru
181,691554,-485.6388,21.9568,4000,0,0,0,1,1.7458,1.596,max_steps,2684.1,-0.007409,0.533236,-0.897996,0.897691,3.029786,1.766249,0.012098,5.989743,0.50186,0.439337,-0.584183,1.0,-4.682731,0.015653,2.360524,,0.043757,0.020445,0.238523,0.0005,0.0001,0.244624,-5.572587,0.012109,21644,gru
182,695554,70.2406,-38.2393,4000,0,0,0,1,0.4028,1.594,max_steps,2704.4,0.001198,0.534286,-0.89384,0.895461,3.010265,1.750423,0.010782,5.982221,0.491677,0.428779,-0.303769,1.0,-4.702408,0.012379,2.362228,,0.041415,0.021431,0.303959,0.0005,0.0001,0.243647,-5.590844,0.012016,21769,gru
183,699554,-320.6689,-142.9749,4000,0,0,0,1,1.0912,1.602,max_steps,2724.0,0.005258,0.529326,-0.896706,0.896339,3.029517,1.753589,0.028812,5.992135,0.470696,0.467134,-0.998266,1.0,-4.660583,0.002199,2.358548,,0.035974,0.022779,0.28293,0.0005,0.0001,0.242674,-5.601495,0.011895,21894,gru
184,703554,-225.368,-110.865,4000,0,0,0,1,0.9157,1.602,max_steps,2744.1,-0.002858,0.527903,-0.895895,0.897825,2.988945,1.740512,0.023733,5.99479,0.47293,0.46192,-1.0,1.0,-4.733993,0.013832,2.359293,,0.037879,0.018967,0.192878,0.0005,0.0001,0.241705,-5.618387,0.011799,22019,gru
185,707242,682.6564,-41.1786,3688,1,1,0,0,0.297,1.604,goal,2764.0,-0.006428,0.528205,-0.895652,0.894361,3.028376,1.758173,0.01305,5.989702,0.509589,0.428309,-0.340441,1.001009,-4.671143,0.977815,2.360306,,0.520567,0.021509,0.182122,0.0005,0.0001,0.240739,-5.635676,0.011786,22135,gru
186,710611,-571.7054,-165.4745,3369,0,0,1,0,2.7158,1.612,collision,2783.2,0.000839,0.535663,-0.895159,0.897302,3.051965,1.728331,0.022966,5.987508,0.441299,0.462668,-1.0,1.005835,-4.738175,0.238183,2.356634,,0.152279,0.019714,0.261737,0.0005,0.0001,0.239778,-5.646279,0.012253,22241,gru
187,714611,-336.2127,-265.6291,4000,0,0,0,1,1.147,1.612,max_steps,2804.7,0.000689,0.526543,-0.89503,0.8986,3.049443,1.757756,0.027978,5.993083,0.504794,0.427837,-0.539927,1.0,-4.728445,0.014532,2.360049,,0.039783,0.014417,0.194061,0.0005,0.0001,0.238821,-5.666996,0.012642,22366,gru
188,718611,-545.2961,-276.9644,4000,0,0,0,1,2.2718,1.591,max_steps,2825.8,0.016908,0.528476,-0.892304,0.898747,3.03451,1.772613,0.005088,5.985103,0.457138,0.468665,-1.0,1.007953,-4.784729,0.022437,2.363256,,0.042376,0.020091,0.233981,0.0005,0.0001,0.237867,-5.687442,0.012849,22491,gru
189,722611,13.9832,-219.8868,4000,0,0,0,1,0.3926,1.597,max_steps,2845.6,-0.006606,0.525439,-0.890247,0.897244,3.012029,1.778195,0.004551,5.982617,0.482953,0.444707,-0.999195,1.009031,-4.74184,0.002229,2.359981,,0.033467,0.01855,0.253987,0.0005,0.0001,0.236917,-5.698586,0.012911,22616,gru
190,726611,-500.4316,-221.8441,4000,0,0,0,1,1.826,1.593,max_steps,2865.6,-0.005741,0.532073,-0.896039,0.896284,3.015116,1.771476,0.012048,5.995196,0.471025,0.469509,-1.0,1.0,-4.793252,0.024074,2.359037,,0.045717,0.022998,0.265281,0.0005,0.0001,0.235971,-5.713071,0.012886,22741,gru
191,730611,70.182,-166.2621,4000,0,0,0,1,0.5074,1.611,max_steps,2885.2,0.011796,0.534686,-0.898061,0.894174,3.063436,1.753807,0.011536,5.987049,0.479762,0.442564,-0.475716,1.0,-4.799301,0.464907,2.360452,,0.267353,0.018461,0.37968,0.0005,0.0001,0.235029,-5.730959,0.012799,22866,gru
192,734611,44.3265,-168.8535,4000,0,0,0,1,0.3472,1.572,max_steps,2905.2,0.001863,0.532673,-0.896644,0.895746,2.951887,1.776269,0.012246,5.990109,0.499746,0.424955,-0.254158,1.0,-4.780686,0.008658,2.363602,,0.037698,0.013674,0.309803,0.0005,0.0001,0.23409,-5.751379,0.012677,22991,gru
193,738611,-556.5788,-192.4444,4000,0,0,0,1,2.3931,1.612,max_steps,2924.1,0.002087,0.530636,-0.896463,0.895457,3.032497,1.748599,0.010257,5.991639,0.447192,0.464502,-1.0,1.012204,-4.847783,0.007687,2.356782,,0.038085,0.019461,0.297043,0.0005,0.0001,0.233155,-5.757321,0.012525,23116,gru
194,742611,-479.5756,-217.8652,4000,0,0,0,1,1.5711,1.584,max_steps,2942.4,-0.019305,0.536223,-0.898954,0.894951,3.005989,1.768263,0.00929,5.989184,0.509382,0.436578,-0.653357,1.0,-4.834116,0.021076,2.362777,,0.043942,0.019582,0.238691,0.0005,0.0001,0.232224,-5.781897,0.012367,23241,gru
195,746611,-508.2041,-336.9513,4000,0,0,0,1,1.9002,1.61,max_steps,2964.0,0.002332,0.532603,-0.896684,0.895834,3.042207,1.75055,0.014444,5.987448,0.471997,0.469683,-1.0,1.0,-4.778739,0.244995,2.359762,,0.156289,0.019659,0.280432,0.0005,0.0001,0.231297,-5.79334,0.012253,23366,gru
196,750354,-623.9818,-342.1789,3743,0,0,1,0,2.3893,1.595,collision,2984.5,-0.005035,0.534772,-0.896134,0.89743,3.069864,1.773943,0.014898,5.987845,0.443072,0.461645,-1.0,1.0,-4.88214,0.042345,2.356716,,0.054302,0.024017,0.184595,0.0005,0.0001,0.230373,-5.804718,0.012251,23483,gru
197,754354,-72.8623,-315.8439,4000,0,0,0,1,0.6036,1.609,max_steps,3004.1,-0.003916,0.533215,-0.896565,0.89444,3.054495,1.763306,0.016402,5.9894,0.501109,0.421539,-0.37657,1.0,-4.829863,0.271785,2.358554,,0.167679,0.017356,0.237564,0.0005,0.0001,0.229454,-5.823251,0.012224,23608,gru
198,758354,-224.1345,-283.7277,4000,0,0,0,1,0.9776,1.6,max_steps,3023.7,0.018803,0.526992,-0.89813,0.896651,3.013598,1.758206,0.004577,5.985019,0.500074,0.431348,-0.394658,1.0,-4.955418,0.008208,2.360776,,0.037077,0.018002,0.188205,0.0005,0.0001,0.228537,-5.842362,0.012283,23733,gru
199,762354,20.8734,-283.0387,4000,0,0,0,1,0.5139,1.605,max_steps,3035.0,0.006974,0.530318,-0.896251,0.897095,3.031165,1.760003,0.015972,5.971011,0.495031,0.426053,-0.240362,1.0,-4.959161,0.04117,2.360565,,0.051411,0.01781,0.163475,0.0005,0.0001,0.227625,-5.857896,0.012209,23858,gru
200,766354,-177.7808,-250.7736,4000,0,0,0,1,0.9854,1.622,max_steps,3046.4,0.019108,0.522029,-0.897362,0.894896,3.029899,1.74491,0.024832,5.998497,0.488593,0.434282,-0.427329,1.0,-4.892316,0.001883,2.35813,,0.031604,0.02506,0.227765,0.0005,0.0001,0.226716,-5.870133,0.012046,23983,gru
201,769975,684.4304,-189.3488,3621,1,1,0,0,0.2958,1.63,goal,3056.7,0.007174,0.52615,-0.891654,0.897963,3.086867,1.741125,0.015863,5.988441,0.498144,0.442271,-0.225518,1.008294,-4.934573,0.001838,2.356908,,0.030835,0.020872,0.200149,0.0005,0.0001,0.225811,-5.884151,0.011857,24097,gru
202,773610,652.6171,-128.5197,3635,1,1,0,0,0.2863,1.613,goal,3066.8,-0.003027,0.527283,-0.896,0.895121,3.080422,1.763666,0.015351,5.985199,0.507071,0.431158,-0.352652,1.0,-4.925928,0.243714,2.362967,,0.155344,0.017797,0.326509,0.0005,0.0001,0.22491,-5.909006,0.011729,24211,gru
203,777272,703.7255,-2.4893,3662,1,1,0,0,0.2991,1.607,goal,3077.1,0.009017,0.529651,-0.89389,0.893341,3.041028,1.772357,0.012796,5.99633,0.497236,0.442168,-0.263893,1.0,-4.913463,0.234476,2.359851,,0.150313,0.016973,0.348085,0.0005,0.0001,0.224012,-5.920208,0.011764,24326,gru
204,781272,-543.3438,-8.8661,4000,0,0,0,1,2.1969,1.626,max_steps,3088.2,-0.009662,0.527165,-0.89688,0.892599,3.095609,1.76464,0.001297,5.98691,0.486389,0.440117,-0.671492,1.006374,-4.912806,0.035558,2.356454,,0.050241,0.018239,0.307851,0.0005,0.0001,0.223117,-5.930958,0.01172,24451,gru
205,785272,-205.229,21.4314,4000,0,0,0,1,0.9183,1.625,max_steps,3099.6,0.002418,0.523827,-0.896917,0.896204,3.079166,1.75389,0.009219,5.995187,0.470306,0.458955,-1.0,1.005125,-4.959548,0.239038,2.362222,,0.150941,0.018856,0.314195,0.0005,0.0001,0.222226,-5.955457,0.011692,24576,gru
206,789272,78.271,91.6567,4000,0,0,0,1,0.3532,1.63,max_steps,3110.7,0.009961,0.525566,-0.897627,0.896847,3.111819,1.755625,0.006927,5.994569,0.462771,0.453094,-0.999998,1.0,-4.981312,0.00202,2.357658,,0.031136,0.018101,0.322276,0.0005,0.0001,0.221339,-5.964425,0.011728,24701,gru
207,793272,-506.5745,48.2855,4000,0,0,0,1,1.956,1.618,max_steps,3121.9,0.006661,0.529552,-0.897801,0.892923,3.060059,1.746424,0.007543,5.990305,0.470543,0.471964,-1.0,1.0,-4.999931,0.275462,2.359441,,0.167718,0.021622,0.388167,0.0005,0.0001,0.220456,-5.982949,0.011694,24826,gru
208,797034,-621.0173,8.5972,3762,0,0,1,0,2.3982,1.603,collision,3132.6,-0.008474,0.523767,-0.896159,0.895713,3.031791,1.774598,0.010054,5.988635,0.444428,0.463201,-1.0,1.0,-4.986791,0.017714,2.361929,,0.039714,0.01701,0.525427,0.0005,0.0001,0.219575,-6.002558,0.011606,24944,gru
209,799966,-544.1919,-47.9093,2932,0,0,1,0,3.0044,1.611,collision,3141.1,0.003991,0.527412,-0.89692,0.897102,3.058058,1.755956,0.011501,5.983871,0.448232,0.45369,-0.761382,1.0,-4.922077,0.287181,2.358717,,0.173651,0.014947,0.314455,0.0005,0.0001,0.218699,-6.013538,0.011465,25036,gru
210,803966,-494.4034,-79.5716,4000,0,0,0,1,1.687,1.609,max_steps,3152.5,-0.029501,0.526729,-0.897105,0.896375,3.022777,1.74107,0.00784,5.990925,0.475623,0.463723,-1.0,1.0,-5.047499,0.245945,2.361286,,0.156891,0.01562,0.51622,0.0005,0.0001,0.217825,-6.033283,0.011478,25161,gru
211,807966,-525.5404,-200.5687,4000,0,0,0,1,1.9146,1.627,max_steps,3164.1,-0.011838,0.520798,-0.89609,0.894772,3.04108,1.749817,0.012768,5.991597,0.468831,0.467945,-1.0,1.0,-5.020569,0.00192,2.362238,,0.031778,0.024783,0.316186,0.0005,0.0001,0.216955,-6.050593,0.011463,25286,gru
212,811966,-513.7015,-317.2005,4000,0,0,0,1,1.8852,1.623,max_steps,3175.2,-0.013706,0.524399,-0.894676,0.895178,3.050298,1.7346,0.014629,5.977659,0.471637,0.469773,-1.0,1.009249,-5.018878,0.036069,2.360131,,0.049621,0.010472,0.374878,0.0005,0.0001,0.216089,-6.063219,0.011394,25411,gru
213,815966,64.2758,-381.1455,4000,0,0,0,1,0.4877,1.616,max_steps,3186.2,-0.009978,0.524316,-0.896146,0.89779,3.040956,1.756673,0.007491,5.983853,0.476561,0.441539,-1.0,1.0,-5.025042,0.234289,2.360797,,0.150124,0.015349,0.417137,0.0005,0.0001,0.215226,-6.080089,0.011278,25536,gru
214,819966,-81.7953,-334.9906,4000,0,0,0,1,0.7068,1.612,max_steps,3197.4,-0.013359,0.532218,-0.895401,0.897908,3.04486,1.749496,0.011687,5.996026,0.479111,0.443326,-0.999999,1.0,-5.074733,0.231046,2.361986,,0.145387,0.01923,0.328017,0.0005,0.0001,0.214367,-6.097767,0.011248,25661,gru
215,823685,736.8586,-240.7819,3719,1,1,0,0,0.2988,1.596,goal,3207.8,-0.017075,0.533314,-0.895848,0.897208,3.010659,1.751344,0.012992,5.987317,0.498608,0.436077,-0.895911,1.0,-5.014938,0.122313,2.35678,,0.090932,0.011465,0.344803,0.0005,0.0001,0.21351,-6.10559,0.011211,25778,gru
216,827387,663.2564,-182.2833,3702,1,1,0,0,0.2897,1.601,goal,3218.7,0.00301,0.535641,-0.897499,0.891857,3.044444,1.74893,0.033453,5.994642,0.507491,0.431429,-0.195912,1.010251,-5.127583,0.015536,2.35949,,0.042564,0.019048,0.435153,0.0005,0.0001,0.212658,-6.125612,0.011118,25894,gru
217,831387,-346.2481,-166.2507,4000,0,0,0,1,1.1049,1.62,max_steps,3229.7,0.004827,0.528142,-0.898229,0.896113,3.050403,1.748756,0.007449,5.987684,0.473414,0.463973,-0.968457,1.009081,-5.167217,0.475692,2.361237,,0.276377,0.017885,0.52424,0.0005,0.0001,0.211809,-6.14416,0.010987,26019,gru
218,835387,-512.4762,-155.3966,4000,0,0,0,1,1.8342,1.616,max_steps,3240.9,0.011242,0.526439,-0.895157,0.897724,3.070861,1.756475,0.010366,5.994161,0.494705,0.444414,-0.501791,1.0,-5.109548,0.243765,2.359074,,0.158451,0.012147,0.42721,0.0005,0.0001,0.210963,-6.156643,0.010885,26144,gru
219,839387,3.0416,-100.6732,4000,0,0,0,1,0.4684,1.616,max_steps,3252.0,0.012782,0.535311,-0.898588,0.895166,3.103074,1.753863,0.011239,5.979569,0.493489,0.430504,-0.31785,1.00424,-5.126611,0.031829,2.359324,,0.052145,0.017841,0.401622,0.0005,0.0001,0.210121,-6.172878,0.010842,26269,gru
220,843018,691.3994,17.907,3631,1,1,0,0,0.2989,1.605,goal,3262.2,0.011756,0.53136,-0.89482,0.895231,3.08342,1.766573,0.02363,5.98281,0.493512,0.447298,-0.32196,1.0,-5.102367,0.278945,2.360148,,0.181048,0.011213,0.594692,0.0005,0.0001,0.209282,-6.190003,0.010745,26383,gru
221,847018,70.8864,77.5497,4000,0,0,0,1,0.3516,1.607,max_steps,3274.0,-0.005464,0.528185,-0.894788,0.894432,3.017275,1.748517,0.012712,5.978284,0.498037,0.420607,-0.397932,1.0,-5.143729,0.243205,2.357471,,0.158234,0.019832,0.488908,0.0005,0.0001,0.208446,-6.201649,0.010627,26508,gru
222,851018,-552.6475,73.6551,4000,0,0,0,1,2.3906,1.596,max_steps,3285.2,-0.019956,0.533818,-0.897446,0.896113,3.030435,1.756848,0.011494,5.988258,0.464181,0.43648,-0.721102,1.0,-5.157604,0.787617,2.362522,,0.436367,0.016383,0.548607,0.0005,0.0001,0.207614,-6.225421,0.010452,26633,gru
223,853844,-564.0648,10.8211,2826,0,0,1,0,3.125,1.612,collision,3293.4,-0.020066,0.5268,-0.894189,0.889017,3.008871,1.739078,0.008922,5.996511,0.438241,0.463646,-1.0,1.0,-5.105973,0.049626,2.359873,,0.060835,0.01455,0.529815,0.0005,0.0001,0.206785,-6.2371,0.010273,26722,gru
224,857844,-14.336,17.567,4000,0,0,0,1,0.6187,1.624,max_steps,3304.5,0.010832,0.530487,-0.897566,0.898534,3.084512,1.756393,0.021797,5.99505,0.491562,0.428047,-0.321909,1.0,-5.246578,0.326169,2.362648,,0.202219,0.023663,0.484357,0.0005,0.0001,0.205959,-6.257327,0.010046,26847,gru
225,860733,-541.8272,-110.3016,2889,0,0,1,0,3.0451,1.622,collision,3313.0,-0.000696,0.535241,-0.893911,0.892271,3.102359,1.728482,0.005104,5.978695,0.439348,0.463917,-1.0,1.000134,-5.194438,0.232591,2.358132,,0.154014,0.018026,0.490163,0.0005,0.0001,0.205137,-6.266034,0.00981,26938,gru
226,863577,-547.2159,-231.3488,2844,0,0,1,0,3.0765,1.62,collision,3321.3,0.008158,0.532155,-0.894916,0.895217,3.052055,1.73221,0.014458,5.991952,0.444332,0.456688,-0.805556,1.0,-5.194553,0.036252,2.355987,,0.058233,0.013194,0.580791,0.0005,0.0001,0.204318,-6.278465,0.009617,27027,gru
227,867577,-461.0454,-242.8286,4000,0,0,0,1,1.4761,1.619,max_steps,3332.8,0.013313,0.529712,-0.896557,0.894622,3.111521,1.754509,0.023973,5.991165,0.504734,0.434793,-0.574208,1.0,-5.120171,0.035922,2.357504,,0.054857,0.020996,0.493154,0.0005,0.0001,0.203502,-6.296706,0.009406,27152,gru
228,871577,82.8195,-183.299,4000,0,0,0,1,0.4494,1.613,max_steps,3343.8,0.003234,0.527582,-0.899269,0.895421,3.071352,1.764285,0.011265,5.989171,0.489975,0.42569,-0.473885,1.0,-5.278152,0.029153,2.360446,,0.050578,0.012872,0.346422,0.0005,0.0001,0.20269,-6.317222,0.009216,27277,gru
229,875362,717.7121,-111.8319,3785,1,1,0,0,0.2978,1.617,goal,3354.3,0.00498,0.528245,-0.899616,0.897156,3.058598,1.756086,0.006725,5.977773,0.499875,0.4304,-0.219855,1.0,-5.182203,0.001608,2.362851,,0.03086,0.012826,0.27357,0.0005,0.0001,0.201881,-6.33691,0.009069,27396,gru
230,879362,-582.4252,-239.2144,4000,0,0,0,1,2.4009,1.605,max_steps,3365.4,-0.016583,0.521823,-0.897987,0.895212,3.020809,1.777176,0.022449,5.989228,0.461292,0.440815,-0.714023,1.0,-5.280267,0.016392,2.360041,,0.039472,0.012278,0.265643,0.0005,0.0001,0.201075,-6.348257,0.008902,27521,gru
231,883042,651.5045,-181.1526,3680,1,1,0,0,0.2827,1.603,goal,3375.7,-0.004762,0.528964,-0.895662,0.897588,3.018344,1.762514,0.012202,5.98551,0.504094,0.434857,-0.238459,1.00104,-5.208121,0.001876,2.359269,,0.035772,0.017307,0.380319,0.0005,0.0001,0.200272,-6.362863,0.008759,27636,gru
232,886789,-624.747,-188.3625,3747,0,0,1,0,2.412,1.626,collision,3386.5,0.004577,0.529739,-0.898222,0.898655,3.076905,1.744488,0.014337,5.990629,0.462324,0.44397,-0.663737,1.0,-5.192912,0.045266,2.358162,,0.056699,0.012241,0.410973,0.0005,0.0001,0.199472,-6.376918,0.00863,27754,gru
233,890402,708.9505,-61.061,3613,1,1,0,0,0.2987,1.586,goal,3396.8,0.004561,0.53615,-0.895818,0.898562,2.992551,1.767199,0.011706,5.99202,0.498318,0.441234,-0.317712,1.0,-5.299071,0.472197,2.358814,,0.266112,0.016626,0.302818,0.0005,0.0001,0.198676,-6.393806,0.008517,27867,gru
234,894153,734.1477,13.7874,3751,1,1,0,0,0.2998,1.613,goal,3407.1,0.011289,0.523595,-0.897592,0.898907,3.029817,1.755821,0.007429,5.997639,0.499323,0.432166,-0.244179,1.0,-5.287497,0.020308,2.357831,,0.038746,0.014003,0.4647,0.0005,0.0001,0.197883,-6.40805,0.008536,27985,gru
235,898153,-332.1756,34.7525,4000,0,0,0,1,1.1047,1.613,max_steps,3418.2,0.002473,0.533803,-0.89427,0.896692,3.074016,1.75825,0.016686,5.988258,0.468658,0.466857,-0.995215,1.0,-5.346558,0.002298,2.362306,,0.030573,0.015902,0.592559,0.0005,0.0001,0.197093,-6.431143,0.008522,28110,gru
236,902153,-334.2634,56.0478,4000,0,0,0,1,1.1282,1.615,max_steps,3429.3,-0.000747,0.521337,-0.895291,0.897179,3.054052,1.769599,0.014807,5.98605,0.474313,0.461255,-0.99098,1.000752,-5.426557,0.239321,2.357226,,0.148567,0.013483,0.505786,0.0005,0.0001,0.196306,-6.438726,0.008486,28235,gru
237,906153,30.5176,105.2041,4000,0,0,0,1,0.5089,1.607,max_steps,3440.2,0.001916,0.535312,-0.895598,0.897692,3.073457,1.750275,0.015388,5.987709,0.465886,0.453109,-1.0,1.0,-5.274601,0.535626,2.361142,,0.297731,0.017008,0.700747,0.0005,0.0001,0.195522,-6.460949,0.008426,28360,gru
238,910153,-428.7335,54.0488,4000,0,0,0,1,1.3764,1.627,max_steps,3452.0,0.005133,0.530139,-0.899151,0.897597,3.095267,1.743085,0.019269,5.982673,0.468678,0.470991,-0.999162,1.0,-5.326631,0.001701,2.357967,,0.028192,0.016337,0.390802,0.0005,0.0001,0.194742,-6.471606,0.00835,28485,gru
239,914153,15.7633,-16.1461,4000,0,0,0,1,0.5606,1.617,max_steps,3463.4,-0.010479,0.530931,-0.896281,0.895292,3.058266,1.754375,0.012165,5.993596,0.477709,0.4414,-0.999999,1.0,-5.365712,0.489164,2.356783,,0.275662,0.010951,0.261677,0.0005,0.0001,0.193964,-6.485493,0.00823,28610,gru
240,918153,-137.9644,28.3,4000,0,0,0,1,0.6465,1.612,max_steps,3474.7,-0.012107,0.524671,-0.897806,0.899379,3.053144,1.752837,0.01097,5.99541,0.507751,0.421674,-0.558378,1.0,-5.286789,0.463187,2.357995,,0.261497,0.013678,0.264931,0.0005,0.0001,0.19319,-6.503309,0.008131,28735,gru
