global_step,episode,actor_loss,critic_loss,policy_entropy,entropy_coef,value_residual,grad_norm_actor,grad_norm_critic,lr_actor,lr_critic,alpha,alpha_loss,target_update_magnitude,recurrent_cell
841885,219,-3.393632,0.004344,2.362301,,0.050701,0.017141,0.091561,0.0005,0.0001,0.323502,-4.467686,0.01517,gru
841885,219,-3.360177,0.003492,2.35983,,0.041509,0.047286,0.222073,0.0005,0.0001,0.323179,-4.468863,0.015136,gru
845885,220,-3.417908,0.005924,2.36228,,0.055383,0.042859,0.080066,0.0005,0.0001,0.322855,-4.475593,0.015091,gru
845885,220,-3.455734,0.005466,2.372367,,0.055072,0.032035,0.157772,0.0005,0.0001,0.322532,-4.490962,0.015066,gru
849139,221,-3.41421,0.065873,2.362486,,0.081187,0.022731,0.130095,0.0005,0.0001,0.32221,-4.483758,0.015037,gru
849139,221,-3.463383,0.005256,2.367009,,0.052068,0.0712,0.240626,0.0005,0.0001,0.321887,-4.492847,0.015042,gru
853139,222,-3.437313,0.005167,2.350558,,0.049681,0.043336,0.059391,0.0005,0.0001,0.321565,-4.478171,0.015037,gru
853139,222,-3.418876,0.004226,2.354232,,0.047233,0.07185,0.083051,0.0005,0.0001,0.321243,-4.486293,0.015031,gru
857139,223,-3.449276,0.003614,2.366711,,0.046374,0.031019,0.110598,0.0005,0.0001,0.320922,-4.504422,0.015011,gru
857139,223,-3.434299,0.004723,2.355044,,0.050691,0.04317,0.057935,0.0005,0.0001,0.320601,-4.495133,0.014983,gru
860721,224,-3.403103,0.003802,2.369688,,0.046455,0.022951,0.156392,0.0005,0.0001,0.32028,-4.515749,0.01493,gru
860721,224,-3.467929,0.005133,2.35494,,0.050956,0.025557,0.189053,0.0005,0.0001,0.31996,-4.502933,0.014893,gru
864721,225,-3.467032,0.004919,2.353878,,0.054844,0.023208,0.345027,0.0005,0.0001,0.31964,-4.50568,0.014899,gru
864721,225,-3.432167,0.007626,2.353688,,0.059602,0.034165,0.290409,0.0005,0.0001,0.31932,-4.50942,0.014939,gru
868721,226,-3.515102,1.181477,2.359068,,0.648201,0.017173,0.229354,0.0005,0.0001,0.319001,-4.519518,0.014979,gru
868721,226,-3.451002,0.073373,2.349706,,0.091055,0.037834,0.403342,0.0005,0.0001,0.318682,-4.512783,0.01495,gru
872028,227,-3.447382,0.004415,2.351328,,0.053697,0.051733,0.172439,0.0005,0.0001,0.318363,-4.518588,0.014898,gru
872028,227,-3.45968,0.006823,2.369135,,0.058777,0.042442,0.376751,0.0005,0.0001,0.318045,-4.542921,0.014899,gru
876028,228,-3.468827,0.004665,2.369363,,0.052495,0.05023,0.242377,0.0005,0.0001,0.317727,-4.547153,0.014926,gru
876028,228,-3.486841,0.004846,2.369359,,0.055071,0.042196,0.318894,0.0005,0.0001,0.317409,-4.551119,0.014988,gru
879504,229,-3.513799,0.067907,2.358721,,0.090023,0.039626,0.24065,0.0005,0.0001,0.317092,-4.542886,0.015007,gru
879504,229,-3.484145,0.005352,2.373528,,0.060436,0.04414,0.220464,0.0005,0.0001,0.316774,-4.563855,0.014995,gru
883504,230,-3.488339,0.081091,2.361974,,0.094697,0.03105,0.195736,0.0005,0.0001,0.316457,-4.554551,0.014959,gru
883504,230,-3.444954,0.005105,2.364305,,0.053511,0.045316,0.220293,0.0005,0.0001,0.316141,-4.561198,0.01495,gru
887504,231,-3.475447,0.004498,2.36801,,0.050845,0.037336,0.152479,0.0005,0.0001,0.315824,-4.569434,0.014954,gru
887504,231,-3.539605,0.007406,2.340435,,0.060674,0.051947,0.207745,0.0005,0.0001,0.315508,-4.541625,0.014986,gru
891504,232,-3.523442,0.005903,2.368762,,0.053206,0.066786,0.04175,0.0005,0.0001,0.315193,-4.578246,0.01501,gru
891504,232,-3.572794,0.005006,2.365267,,0.052641,0.013997,0.174003,0.0005,0.0001,0.314877,-4.578185,0.015001,gru
895357,233,-3.467168,0.090068,2.360476,,0.100181,0.023744,0.650408,0.0005,0.0001,0.314562,-4.576617,0.014883,gru
895357,233,-3.489303,0.003896,2.359207,,0.051,0.057063,0.292221,0.0005,0.0001,0.314247,-4.579115,0.014809,gru
899357,234,-3.532482,0.006811,2.355897,,0.05961,0.041068,0.568103,0.0005,0.0001,0.313933,-4.579246,0.014805,gru
899357,234,-3.556579,1.179531,2.365082,,0.641197,0.021599,0.184659,0.0005,0.0001,0.313619,-4.593848,0.014863,gru
903357,235,-3.527874,0.004507,2.365033,,0.052901,0.032454,0.120994,0.0005,0.0001,0.313305,-4.597758,0.014896,gru
903357,235,-3.634869,0.00606,2.372331,,0.057301,0.044887,0.17048,0.0005,0.0001,0.312992,-4.610198,0.0149,gru
907357,236,-3.509326,0.005319,2.349934,,0.054005,0.034061,0.262335,0.0005,0.0001,0.312678,-4.588161,0.014869,gru
907357,236,-3.588279,0.006765,2.357429,,0.05787,0.044151,0.114727,0.0005,0.0001,0.312366,-4.600829,0.014817,gru
911357,237,-3.54059,0.003896,2.377311,,0.048382,0.042301,0.20399,0.0005,0.0001,0.312053,-4.627923,0.01478,gru
911357,237,-3.582487,0.005802,2.346337,,0.054594,0.037462,0.437518,0.0005,0.0001,0.311741,-4.595834,0.014794,gru
915357,238,-3.544322,0.004559,2.374442,,0.04999,0.035673,0.133942,0.0005,0.0001,0.311429,-4.632543,0.014814,gru
915357,238,-3.516,0.003861,2.357886,,0.046968,0.060835,0.162944,0.0005,0.0001,0.311117,-4.617208,0.014807,gru
919357,239,-3.638744,0.005441,2.356479,,0.052868,0.033393,0.173036,0.0005,0.0001,0.310806,-4.619527,0.014778,gru
919357,239,-3.628276,0.006557,2.359489,,0.059189,0.042664,0.098596,0.0005,0.0001,0.310495,-4.627006,0.014741,gru
923357,240,-3.635826,0.805393,2.386242,,0.459169,0.028563,0.153976,0.0005,0.0001,0.310184,-4.662258,0.014712,gru
923357,240,-3.592218,0.005166,2.355672,,0.053426,0.037505,0.100262,0.0005,0.0001,0.309874,-4.630466,0.014696,gru
927134,241,-3.581116,0.004938,2.352337,,0.052811,0.042135,0.056704,0.0005,0.0001,0.309564,-4.630521,0.014671,gru
927134,241,-3.564165,0.006076,2.363497,,0.053305,0.041605,0.054523,0.0005,0.0001,0.309254,-4.647563,0.014641,gru
931134,242,-3.560791,0.004827,2.359261,,0.052929,0.042408,0.133641,0.0005,0.0001,0.308945,-4.646559,0.014629,gru
931134,242,-3.598205,0.004383,2.352939,,0.05153,0.025003,0.041329,0.0005,0.0001,0.308635,-4.643096,0.014611,gru
935134,243,-3.634343,0.005531,2.351031,,0.055601,0.046946,0.218257,0.0005,0.0001,0.308327,-4.64481,0.01462,gru
935134,243,-3.589018,0.976274,2.376266,,0.541109,0.034465,0.146245,0.0005,0.0001,0.308018,-4.678455,0.014605,gru
939134,244,-3.601854,0.006083,2.360414,,0.055799,0.037417,0.097268,0.0005,0.0001,0.30771,-4.663768,0.014576,gru
939134,244,-3.650556,0.005169,2.359171,,0.053653,0.023182,0.195886,0.0005,0.0001,0.307402,-4.666267,0.014567,gru
942732,245,-3.632312,0.004621,2.359965,,0.053123,0.032347,0.115653,0.0005,0.0001,0.307095,-4.671167,0.01454,gru
942732,245,-3.581401,0.097419,2.356872,,0.09757,0.021548,0.054211,0.0005,0.0001,0.306788,-4.671479,0.014513,gru
946372,246,-3.606953,0.063658,2.372635,,0.081414,0.076163,0.066627,0.0005,0.0001,0.306481,-4.694064,0.014482,gru
946372,246,-3.624552,0.005286,2.352258,,0.052389,0.046223,0.207386,0.0005,0.0001,0.306174,-4.673944,0.014468,gru
950372,247,-3.616836,0.004843,2.348201,,0.053309,0.058384,0.244317,0.0005,0.0001,0.305868,-4.673098,0.014478,gru
950372,247,-3.683061,0.004724,2.358057,,0.052999,0.032536,0.031935,0.0005,0.0001,0.305562,-4.688723,0.014489,gru
954372,248,-3.636271,0.095861,2.371365,,0.098097,0.046279,0.408009,0.0005,0.0001,0.305256,-4.708461,0.014447,gru
954372,248,-3.63005,0.093435,2.342807,,0.10091,0.055803,0.138593,0.0005,0.0001,0.304951,-4.678549,0.014428,gru
958037,249,-3.665642,0.006556,2.356437,,0.060206,0.0227,0.310292,0.0005,0.0001,0.304646,-4.69868,0.014447,gru
958037,249,-3.636272,0.006581,2.371738,,0.052632,0.049889,0.057265,0.0005,0.0001,0.304342,-4.720824,0.01447,gru
962037,250,-3.739423,0.005319,2.354409,,0.053588,0.06874,0.085215,0.0005,0.0001,0.304037,-4.704184,0.014483,gru
962037,250,-3.624215,0.004756,2.34324,,0.04842,0.058585,0.141742,0.0005,0.0001,0.303733,-4.694841,0.014469,gru
965982,251,-3.685084,0.00592,2.351418,,0.054032,0.024292,0.0413,0.0005,0.0001,0.30343,-4.70853,0.014454,gru
965982,251,-3.598061,0.096016,2.348204,,0.094078,0.03537,0.062848,0.0005,0.0001,0.303127,-4.708647,0.014446,gru
969982,252,-3.678304,0.004633,2.368669,,0.046132,0.033226,0.242589,0.0005,0.0001,0.302824,-4.737021,0.014458,gru
969982,252,-3.685594,0.004736,2.356177,,0.051541,0.041889,0.110775,0.0005,0.0001,0.302521,-4.726068,0.014475,gru
973846,253,-3.662132,0.003225,2.35397,,0.043658,0.041511,0.040857,0.0005,0.0001,0.302219,-4.727385,0.014482,gru
973846,253,-3.717142,0.098749,2.362346,,0.096717,0.038394,0.270359,0.0005,0.0001,0.301917,-4.741361,0.014455,gru
976937,254,-3.61006,0.003024,2.355547,,0.041533,0.053857,0.165421,0.0005,0.0001,0.301615,-4.737181,0.014407,gru
976937,254,-3.626219,0.002673,2.368496,,0.040752,0.040882,0.152268,0.0005,0.0001,0.301313,-4.756656,0.01437,gru
980487,255,-3.686977,0.00516,2.352345,,0.047137,0.031454,0.305223,0.0005,0.0001,0.301012,-4.741251,0.014365,gru
980487,255,-3.744108,0.004229,2.36348,,0.048553,0.046255,0.305178,0.0005,0.0001,0.300711,-4.758572,0.014399,gru
984487,256,-3.692713,1.178671,2.363754,,0.636423,0.058638,0.297356,0.0005,0.0001,0.300411,-4.762866,0.014435,gru
984487,256,-3.644947,0.004242,2.361791,,0.046716,0.038114,0.344362,0.0005,0.0001,0.30011,-4.764469,0.014422,gru
988355,257,-3.63598,0.00318,2.363292,,0.041451,0.030759,0.104535,0.0005,0.0001,0.29981,-4.770239,0.014406,gru
988355,257,-3.669276,0.00499,2.347928,,0.046802,0.041278,0.285807,0.0005,0.0001,0.29951,-4.755697,0.014416,gru
992355,258,-3.650735,1.171496,2.37168,,0.625065,0.049456,0.249878,0.0005,0.0001,0.299211,-4.788282,0.014444,gru
992355,258,-3.737715,0.00575,2.356892,,0.047654,0.024885,0.155857,0.0005,0.0001,0.298912,-4.774412,0.014472,gru
996228,259,-3.724568,0.091198,2.351829,,0.098915,0.053712,0.294624,0.0005,0.0001,0.298613,-4.772256,0.014463,gru
996228,259,-3.725573,0.005665,2.361875,,0.053044,0.034254,0.145386,0.0005,0.0001,0.298314,-4.788352,0.014442,gru
1000081,260,-3.745975,0.004094,2.355659,,0.049823,0.071352,0.143693,0.0005,0.0001,0.298016,-4.784795,0.014407,gru
1000081,260,-3.702067,0.002982,2.35778,,0.04378,0.035235,0.073566,0.0005,0.0001,0.297718,-4.791321,0.014367,gru
1003724,261,-3.777565,0.004754,2.351589,,0.051785,0.052566,0.434743,0.0005,0.0001,0.29742,-4.787778,0.014374,gru
1003724,261,-3.759619,0.003718,2.351722,,0.050174,0.040202,0.220885,0.0005,0.0001,0.297123,-4.791892,0.014392,gru
1007438,262,-3.779825,1.192057,2.375322,,0.648721,0.04197,0.236434,0.0005,0.0001,0.296826,-4.824483,0.014368,gru
1007438,262,-3.761698,0.003952,2.354455,,0.049227,0.047683,0.163419,0.0005,0.0001,0.296529,-4.803115,0.014334,gru
1011228,263,-3.784091,0.003892,2.369087,,0.049591,0.043521,0.22033,0.0005,0.0001,0.296233,-4.824858,0.014268,gru
1011228,263,-3.652855,0.003293,2.363447,,0.043166,0.02906,0.052317,0.0005,0.0001,0.295937,-4.821968,0.014199,gru
1015228,264,-3.66531,0.004436,2.365811,,0.049258,0.037194,0.436035,0.0005,0.0001,0.295641,-4.828812,0.014176,gru
1015228,264,-3.828791,0.00494,2.375561,,0.056829,0.021463,0.257959,0.0005,0.0001,0.295345,-4.844662,0.014181,gru
1019228,265,-3.722373,0.003495,2.374403,,0.046626,0.053492,0.052409,0.0005,0.0001,0.295049,-4.84723,0.014177,gru
1019228,265,-3.762003,0.004153,2.37168,,0.048668,0.044353,0.37973,0.0005,0.0001,0.294754,-4.847886,0.014129,gru
1023228,266,-3.764291,0.089704,2.361753,,0.089921,0.020688,0.286088,0.0005,0.0001,0.294459,-4.839736,0.014053,gru
1023228,266,-3.757515,0.005464,2.357485,,0.050315,0.036522,0.285636,0.0005,0.0001,0.294164,-4.838486,0.014009,gru
1027228,267,-3.754761,0.004353,2.351793,,0.04766,0.036777,0.233189,0.0005,0.0001,0.29387,-4.835486,0.01398,gru
1027228,267,-3.813538,0.004777,2.35503,,0.049025,0.025761,0.388542,0.0005,0.0001,0.293576,-4.843406,0.013994,gru
1031228,268,-3.846397,0.083639,2.370156,,0.09705,0.035207,0.236371,0.0005,0.0001,0.293282,-4.865903,0.013978,gru
1031228,268,-3.781131,0.003062,2.347921,,0.043072,0.035699,0.224216,0.0005,0.0001,0.292989,-4.842603,0.013942,gru
1034819,269,-3.751545,0.003012,2.363345,,0.042435,0.031732,0.104478,0.0005,0.0001,0.292695,-4.865489,0.013899,gru
1034819,269,-3.786362,0.003362,2.351621,,0.045337,0.036428,0.122832,0.0005,0.0001,0.292403,-4.855052,0.013856,gru
1038819,270,-3.828072,0.004471,2.347173,,0.048856,0.015794,0.300015,0.0005,0.0001,0.29211,-4.853537,0.013844,gru
1038819,270,-3.841535,0.003621,2.354245,,0.04768,0.043251,0.109786,0.0005,0.0001,0.291818,-4.866188,0.01384,gru
1042819,271,-3.90425,0.005084,2.358595,,0.0516,0.029765,0.214627,0.0005,0.0001,0.291527,-4.8755,0.013834,gru
1042819,271,-3.867658,0.003802,2.364119,,0.048265,0.020694,0.172043,0.0005,0.0001,0.291235,-4.886269,0.013813,gru
1046819,272,-3.781705,0.002746,2.357521,,0.042683,0.074838,0.194297,0.0005,0.0001,0.290944,-4.882094,0.013767,gru
1046819,272,-3.830164,0.003734,2.366597,,0.046377,0.035172,0.134924,0.0005,0.0001,0.290653,-4.897259,0.013729,gru
1050462,273,-3.844191,0.004606,2.362174,,0.0472,0.045602,0.505636,0.0005,0.0001,0.290362,-4.895761,0.013744,gru
1050462,273,-3.843159,0.004188,2.349219,,0.04286,0.022662,0.163904,0.0005,0.0001,0.290072,-4.883705,0.013775,gru
1054462,274,-3.8745,0.004288,2.367543,,0.048676,0.032372,0.442872,0.0005,0.0001,0.289782,-4.910333,0.01375,gru
1054462,274,-3.865455,0.004217,2.348014,,0.047717,0.040199,0.285756,0.0005,0.0001,0.289492,-4.890115,0.013693,gru
1058090,275,-3.814588,0.004567,2.361237,,0.046114,0.031876,0.272578,0.0005,0.0001,0.289203,-4.910454,0.013665,gru
1058090,275,-3.797126,0.005093,2.356405,,0.045344,0.038393,0.371972,0.0005,0.0001,0.288914,-4.908422,0.013672,gru
1062090,276,-3.899177,0.004031,2.353298,,0.044204,0.070538,0.20792,0.0005,0.0001,0.288625,-4.908522,0.013678,gru
1062090,276,-3.875618,0.137472,2.349467,,0.117304,0.04291,0.376019,0.0005,0.0001,0.288337,-4.907715,0.013638,gru
1066090,277,-3.865398,0.002882,2.376679,,0.042743,0.044541,0.194469,0.0005,0.0001,0.288048,-4.945505,0.013598,gru
1066090,277,-3.807682,0.003294,2.357974,,0.042695,0.036367,0.263273,0.0005,0.0001,0.28776,-4.926201,0.013581,gru
1070012,278,-3.922063,0.003663,2.364058,,0.042705,0.04837,0.247916,0.0005,0.0001,0.287473,-4.937739,0.013587,gru
1070012,278,-3.957067,0.086326,2.357924,,0.099579,0.019739,0.367147,0.0005,0.0001,0.287185,-4.934059,0.013542,gru
1073848,279,-3.945671,1.174089,2.344228,,0.632761,0.036938,0.21919,0.0005,0.0001,0.286898,-4.92093,0.013535,gru
1073848,279,-3.930609,0.00341,2.364975,,0.04229,0.041463,0.183157,0.0005,0.0001,0.286611,-4.95078,0.013515,gru
1077848,280,-3.826318,1.186452,2.348556,,0.638139,0.025178,0.16333,0.0005,0.0001,0.286325,-4.934228,0.013476,gru
1077848,280,-3.917228,0.002901,2.359446,,0.04289,0.034916,0.127307,0.0005,0.0001,0.286039,-4.951796,0.013453,gru
1080739,281,-3.828257,0.003189,2.367413,,0.040872,0.037045,0.12474,0.0005,0.0001,0.285753,-4.965726,0.013435,gru
1080739,281,-3.873893,0.00313,2.363295,,0.040914,0.020659,0.229686,0.0005,0.0001,0.285467,-4.964536,0.013419,gru
1084739,282,-3.975871,0.003655,2.360174,,0.044191,0.043369,0.050311,0.0005,0.0001,0.285182,-4.964588,0.013401,gru
1084739,282,-3.924901,0.004187,2.360033,,0.04314,0.044509,0.174798,0.0005,0.0001,0.284896,-4.968373,0.013398,gru
1088368,283,-3.870233,0.003051,2.35692,,0.041935,0.049152,0.387608,0.0005,0.0001,0.284612,-4.968425,0.013348,gru
1088368,283,-4.013104,0.085097,2.358423,,0.088239,0.028982,0.191363,0.0005,0.0001,0.284327,-4.974273,0.013287,gru
1092368,284,-3.866255,0.064362,2.353004,,0.080693,0.024853,0.416721,0.0005,0.0001,0.284043,-4.971416,0.013264,gru
1092368,284,-3.978609,0.004967,2.356615,,0.052931,0.033418,0.639163,0.0005,0.0001,0.283759,-4.979915,0.01331,gru
1096192,285,-3.972577,0.003119,2.367198,,0.047091,0.012958,0.330086,0.0005,0.0001,0.283475,-4.997203,0.013317,gru
1096192,285,-3.927756,0.004831,2.363468,,0.054281,0.041159,0.47382,0.0005,0.0001,0.283192,-4.996469,0.013271,gru
1099499,286,-3.879508,0.097104,2.360322,,0.089733,0.02352,0.334739,0.0005,0.0001,0.282909,-4.996464,0.013201,gru
1099499,286,-3.948657,0.870111,2.347733,,0.493269,0.035797,0.574716,0.0005,0.0001,0.282626,-4.984532,0.013187,gru
1102549,287,-3.907701,0.098558,2.367321,,0.093954,0.019452,0.437266,0.0005,0.0001,0.282343,-5.013231,0.013211,gru
1102549,287,-3.961345,1.171821,2.360419,,0.630544,0.033726,0.257826,0.0005,0.0001,0.282061,-5.008473,0.013241,gru
1106549,288,-3.963896,0.005115,2.355452,,0.055435,0.018371,0.50659,0.0005,0.0001,0.281779,-5.006149,0.013216,gru
1106549,288,-3.985024,0.06569,2.36215,,0.077741,0.063792,0.267281,0.0005,0.0001,0.281497,-5.018589,0.013175,gru
1110549,289,-3.978945,1.192077,2.367158,,0.646077,0.064227,0.342509,0.0005,0.0001,0.281216,-5.028901,0.013144,gru
1110549,289,-3.902364,0.0767,2.352722,,0.081016,0.037708,0.280232,0.0005,0.0001,0.280934,-5.014555,0.013133,gru
1114341,290,-3.924425,0.003338,2.366225,,0.042788,0.02885,0.37841,0.0005,0.0001,0.280653,-5.035655,0.013144,gru
1114341,290,-3.993777,1.184127,2.354022,,0.637618,0.039217,0.293155,0.0005,0.0001,0.280373,-5.024117,0.013132,gru
1118341,291,-3.920349,0.003604,2.358218,,0.045314,0.020134,0.26242,0.0005,0.0001,0.280093,-5.033408,0.013093,gru
1118341,291,-3.989623,0.003246,2.354296,,0.04148,0.04139,0.303925,0.0005,0.0001,0.279812,-5.032377,0.013052,gru
1122084,292,-3.876709,0.801412,2.350603,,0.44096,0.024057,0.069229,0.0005,0.0001,0.279533,-5.031629,0.012995,gru
1122084,292,-4.016818,0.003854,2.366773,,0.045762,0.045093,0.268305,0.0005,0.0001,0.279253,-5.05619,0.012957,gru
1126084,293,-3.972386,0.003917,2.352939,,0.042325,0.030894,0.292323,0.0005,0.0001,0.278974,-5.042511,0.012949,gru
1126084,293,-4.067735,0.003989,2.368946,,0.050257,0.011523,0.069205,0.0005,0.0001,0.278695,-5.066899,0.012944,gru
1130084,294,-3.99303,0.003686,2.348983,,0.043316,0.051618,0.431945,0.0005,0.0001,0.278417,-5.045365,0.012907,gru
1130084,294,-3.954553,0.002652,2.36629,,0.041706,0.022825,0.179585,0.0005,0.0001,0.278138,-5.071444,0.012856,gru
1134084,295,-3.93587,0.095806,2.354114,,0.093565,0.014937,0.373392,0.0005,0.0001,0.27786,-5.05983,0.012841,gru
1134084,295,-4.106009,0.003606,2.374107,,0.044794,0.028277,0.304819,0.0005,0.0001,0.277582,-5.089389,0.01285,gru
1137673,296,-4.011744,1.172545,2.356888,,0.633382,0.034645,0.096721,0.0005,0.0001,0.277305,-5.071296,0.012881,gru
1137673,296,-3.965125,0.003709,2.361233,,0.045337,0.030415,0.382531,0.0005,0.0001,0.277027,-5.080828,0.012872,gru
1141673,297,-4.007179,0.004217,2.373495,,0.050595,0.029171,0.174181,0.0005,0.0001,0.27675,-5.100531,0.012871,gru
1141673,297,-3.994,0.00344,2.363517,,0.043381,0.081164,0.095029,0.0005,0.0001,0.276473,-5.09169,0.01287,gru
1145673,298,-4.045413,1.205078,2.373617,,0.650821,0.01756,0.242462,0.0005,0.0001,0.276197,-5.108642,0.012875,gru
1145673,298,-4.030643,0.100635,2.366113,,0.101545,0.050446,0.427874,0.0005,0.0001,0.27592,-5.102966,0.012824,gru
1149673,299,-4.057091,0.003488,2.37318,,0.046521,0.027241,0.164183,0.0005,0.0001,0.275644,-5.116036,0.01279,gru
1149673,299,-3.964271,0.003316,2.361648,,0.045024,0.014629,0.299662,0.0005,0.0001,0.275368,-5.105155,0.012764,gru
1153673,300,-4.06825,0.003372,2.36404,,0.043262,0.043724,0.197821,0.0005,0.0001,0.275093,-5.112207,0.012738,gru
1153673,300,-4.164674,0.003343,2.356938,,0.048197,0.029909,0.306854,0.0005,0.0001,0.274817,-5.107012,0.012712,gru
1157307,301,-4.065329,0.00346,2.369437,,0.045583,0.053132,0.186041,0.0005,0.0001,0.274542,-5.127118,0.012677,gru
1157307,301,-4.010138,0.005573,2.35993,,0.045128,0.017338,0.308518,0.0005,0.0001,0.274267,-5.118804,0.012673,gru
1161142,302,-3.988236,0.159267,2.355341,,0.120564,0.026907,0.214811,0.0005,0.0001,0.273993,-5.116833,0.012656,gru
1161142,302,-4.02254,0.002688,2.369699,,0.038936,0.039702,0.076553,0.0005,0.0001,0.273719,-5.139381,0.012645,gru
1165122,303,-4.04095,0.004417,2.362371,,0.044681,0.024541,0.229126,0.0005,0.0001,0.273445,-5.133861,0.012618,gru
1165122,303,-4.095471,0.003387,2.360631,,0.043174,0.034264,0.214902,0.0005,0.0001,0.273171,-5.135572,0.012608,gru
1169088,304,-4.110258,0.804229,2.369225,,0.444088,0.032606,0.167676,0.0005,0.0001,0.272898,-5.15069,0.012598,gru
1169088,304,-3.970402,0.003201,2.36506,,0.038554,0.065341,0.230175,0.0005,0.0001,0.272625,-5.149255,0.012567,gru
1173088,305,-4.060549,0.003748,2.353455,,0.04445,0.025567,0.159532,0.0005,0.0001,0.272352,-5.138143,0.012548,gru
1173088,305,-4.032353,0.003766,2.355943,,0.04193,0.03471,0.212382,0.0005,0.0001,0.272079,-5.145337,0.012538,gru
1177088,306,-4.126067,0.004072,2.358906,,0.044767,0.046322,0.045494,0.0005,0.0001,0.271807,-5.153154,0.012528,gru
1177088,306,-4.080901,0.004528,2.361704,,0.045538,0.034721,0.151008,0.0005,0.0001,0.271535,-5.160761,0.012511,gru
1179684,307,-4.126134,0.015937,2.36434,,0.047236,0.036974,0.169434,0.0005,0.0001,0.271264,-5.168162,0.012476,gru
1179684,307,-4.073421,0.003537,2.361492,,0.038639,0.047655,0.107033,0.0005,0.0001,0.270992,-5.168416,0.012449,gru
1183556,308,-4.091474,0.002995,2.353902,,0.040295,0.017174,0.269914,0.0005,0.0001,0.270721,-5.16247,0.012447,gru
1183556,308,-4.02035,0.003151,2.36832,,0.0367,0.036281,0.114734,0.0005,0.0001,0.27045,-5.185266,0.01243,gru
1187556,309,-4.126656,1.179998,2.356834,,0.633409,0.038183,0.09774,0.0005,0.0001,0.27018,-5.174219,0.012424,gru
1187556,309,-4.125151,0.003628,2.359233,,0.041204,0.062745,0.087051,0.0005,0.0001,0.26991,-5.181318,0.012414,gru
1191556,310,-4.042336,0.004089,2.35784,,0.042303,0.017865,0.195009,0.0005,0.0001,0.26964,-5.183456,0.012384,gru
1191556,310,-4.190452,0.004033,2.352274,,0.040243,0.02445,0.295592,0.0005,0.0001,0.26937,-5.180121,0.012383,gru
1195556,311,-4.149416,0.002736,2.37214,,0.039332,0.040272,0.175566,0.0005,0.0001,0.269101,-5.210133,0.012375,gru
1195556,311,-4.14397,0.069854,2.362113,,0.071667,0.036594,0.154206,0.0005,0.0001,0.268831,-5.200945,0.012352,gru
1199556,312,-4.173158,0.00273,2.374137,,0.039418,0.014729,0.29937,0.0005,0.0001,0.268562,-5.220707,0.012336,gru
1199556,312,-4.062972,0.003907,2.368237,,0.039454,0.039975,0.170752,0.0005,0.0001,0.268294,-5.216929,0.012331,gru
1203236,313,-4.07509,0.002601,2.369278,,0.038335,0.034361,0.257917,0.0005,0.0001,0.268025,-5.222272,0.012305,gru
1203236,313,-4.024945,0.07091,2.356862,,0.072342,0.027867,0.256447,0.0005,0.0001,0.267757,-5.209898,0.012261,gru
1207236,314,-4.109446,0.002431,2.346939,,0.040803,0.021198,0.323697,0.0005,0.0001,0.267489,-5.200786,0.012241,gru
1207236,314,-4.103893,0.003151,2.368941,,0.039877,0.02083,0.252567,0.0005,0.0001,0.267222,-5.233748,0.012231,gru
1211148,315,-4.141434,0.089869,2.377028,,0.082514,0.026036,0.27949,0.0005,0.0001,0.266954,-5.248394,0.012194,gru
1211148,315,-4.138411,0.061648,2.351583,,0.077825,0.039268,0.392936,0.0005,0.0001,0.266687,-5.218771,0.012117,gru
1215148,316,-4.207478,0.003351,2.360811,,0.042718,0.036446,0.44447,0.0005,0.0001,0.26642,-5.234922,0.012084,gru
1215148,316,-4.177824,0.004449,2.353315,,0.04818,0.02569,0.501609,0.0005,0.0001,0.266154,-5.228972,0.012091,gru
1218946,317,-4.224253,0.002885,2.357656,,0.04001,0.05216,0.361294,0.0005,0.0001,0.265887,-5.238676,0.012071,gru
1218946,317,-4.130649,0.003227,2.361637,,0.047976,0.058798,0.518605,0.0005,0.0001,0.265622,-5.24791,0.012007,gru
1222654,318,-4.212409,0.002572,2.366894,,0.038522,0.01222,0.314911,0.0005,0.0001,0.265356,-5.258843,0.011973,gru
1222654,318,-4.062052,0.002395,2.350949,,0.037436,0.044942,0.2428,0.0005,0.0001,0.26509,-5.241659,0.011958,gru
1226654,319,-4.195953,0.002971,2.354625,,0.044081,0.018863,0.382524,0.0005,0.0001,0.264825,-5.250494,0.011965,gru
1226654,319,-4.075222,0.183497,2.345683,,0.129338,0.028716,0.260043,0.0005,0.0001,0.264561,-5.242568,0.01195,gru
1230654,320,-4.173232,0.002973,2.373833,,0.047253,0.049863,0.539966,0.0005,0.0001,0.264296,-5.283944,0.011891,gru
1230654,320,-4.132851,0.002834,2.3604,,0.042762,0.005936,0.212947,0.0005,0.0001,0.264032,-5.270044,0.011853,gru
1234654,321,-4.151051,0.003823,2.357251,,0.048344,0.021577,0.462821,0.0005,0.0001,0.263768,-5.269812,0.011848,gru
1234654,321,-4.252494,1.171986,2.373906,,0.630524,0.026373,0.348594,0.0005,0.0001,0.263504,-5.295969,0.011863,gru
1238043,322,-4.301987,0.004217,2.358399,,0.052112,0.03219,0.743244,0.0005,0.0001,0.263241,-5.279263,0.011808,gru
1238043,322,-4.121915,0.003688,2.366901,,0.042855,0.027917,0.276673,0.0005,0.0001,0.262977,-5.294571,0.011744,gru
