episode,global_step,reward,avg10,length,success,goal_touched,collision,timeout,min_dist,avg_speed_ms,end_reason,elapsed_s,act0_mean,act0_std,act0_min,act0_max,act1_mean,act1_std,act1_min,act1_max,obs_mean,obs_std,obs_min,obs_max,actor_loss,critic_loss,policy_entropy,entropy_coef,value_residual,grad_norm_actor,grad_norm_critic,lr_actor,lr_critic,alpha,alpha_loss,target_update_magnitude,replay_buffer_size,recurrent_cell
288,1106549,-715.6526,-410.7375,4000,0,0,0,1,2.2352,1.597,max_steps,3607.2,-0.006548,0.533128,-0.895071,0.896377,3.057502,1.777755,0.005468,5.991477,0.479717,0.442018,-0.658898,1.0,-3.97446,0.035403,2.358801,,0.066588,0.041081,0.386935,0.0005,0.0001,0.281638,-5.012369,0.013195,65536,gru
289,1110549,-66.0676,-420.3994,4000,0,0,0,1,0.3242,1.599,max_steps,3620.5,-0.003485,0.52984,-0.892871,0.896093,3.055044,1.796173,0.003103,5.992427,0.501056,0.420412,-0.422875,1.0,-3.940655,0.634389,2.35994,,0.363546,0.050967,0.31137,0.0005,0.0001,0.281075,-5.021728,0.013139,65536,gru
290,1114341,202.8809,-385.8843,3792,1,1,0,0,0.2975,1.607,goal,3632.7,-0.003442,0.534449,-0.893272,0.898327,3.092753,1.779555,0.00658,5.991401,0.508448,0.421623,-0.440093,1.0,-3.959101,0.593733,2.360123,,0.340203,0.034034,0.335782,0.0005,0.0001,0.280513,-5.029886,0.013138,65536,gru
291,1118341,-240.9368,-331.7556,4000,0,0,0,1,0.7193,1.605,max_steps,3645.6,-0.003834,0.527722,-0.89759,0.896942,3.047498,1.770812,0.01057,5.978259,0.469783,0.457829,-1.0,1.0,-3.954986,0.003425,2.356257,,0.043397,0.030762,0.283172,0.0005,0.0001,0.279952,-5.032892,0.013073,65536,gru
292,1122084,162.9477,-267.5901,3743,1,1,0,0,0.298,1.611,goal,3658.1,-0.010801,0.533881,-0.896242,0.896002,3.087494,1.76977,0.008557,5.992265,0.510748,0.427237,-0.345274,1.010028,-3.946763,0.402633,2.358688,,0.243361,0.034575,0.168767,0.0005,0.0001,0.279393,-5.043909,0.012976,65536,gru
293,1126084,-604.0283,-348.925,4000,0,0,0,1,1.4826,1.603,max_steps,3671.0,-0.005505,0.539256,-0.898579,0.898342,3.083406,1.754863,0.010144,5.990868,0.471132,0.467759,-1.0,1.0,-4.02006,0.003953,2.360942,,0.046291,0.021209,0.180764,0.0005,0.0001,0.278835,-5.054705,0.012946,65536,gru
294,1130084,-168.0181,-294.3405,4000,0,0,0,1,0.672,1.584,max_steps,3683.8,0.002189,0.536846,-0.89604,0.894756,3.020563,1.773884,0.017668,5.987204,0.496178,0.424994,-0.261264,1.0,-3.973791,0.003169,2.357637,,0.042511,0.037221,0.305765,0.0005,0.0001,0.278277,-5.058404,0.012882,65536,gru
295,1134084,1.0784,-305.6856,4000,0,0,0,1,0.3735,1.615,max_steps,3697.2,-0.000249,0.53388,-0.898822,0.899352,3.114631,1.77609,0.015368,5.99758,0.471844,0.446477,-1.0,1.0,-4.020939,0.049706,2.36411,,0.06918,0.021607,0.339106,0.0005,0.0001,0.277721,-5.07461,0.012845,65536,gru
296,1137673,201.4322,-202.922,3589,1,1,0,0,0.2997,1.618,goal,3708.7,-0.00616,0.533157,-0.894732,0.898121,3.148005,1.785292,0.015061,5.983565,0.500781,0.438489,-0.212992,1.0,-3.988434,0.588127,2.35906,,0.33936,0.03253,0.239626,0.0005,0.0001,0.277166,-5.076062,0.012876,65536,gru
297,1141673,-295.0584,-152.1423,4000,0,0,0,1,0.8105,1.596,max_steps,3721.6,0.000475,0.54192,-0.895719,0.895501,3.077619,1.778403,0.004966,5.988838,0.473317,0.45776,-0.997971,1.0,-4.00059,0.003828,2.368506,,0.046988,0.055168,0.134605,0.0005,0.0001,0.276612,-5.096111,0.01287,65536,gru
298,1145673,-165.0682,-97.0838,4000,0,0,0,1,0.5121,1.615,max_steps,3734.9,-0.005645,0.535616,-0.898385,0.894202,3.123566,1.766801,0.020339,5.987019,0.50068,0.423185,-0.290723,1.004648,-4.038028,0.652857,2.369865,,0.376183,0.034003,0.335168,0.0005,0.0001,0.276059,-5.105804,0.012849,65536,gru
299,1149673,-579.6119,-148.4383,4000,0,0,0,1,1.3485,1.589,max_steps,3747.9,0.000219,0.542319,-0.89417,0.893125,3.06273,1.776521,0.015271,5.992874,0.474708,0.470175,-0.935762,1.0,-4.010681,0.003402,2.367414,,0.045772,0.020935,0.231922,0.0005,0.0001,0.275506,-5.110596,0.012777,65536,gru
300,1153673,-115.177,-180.244,4000,0,0,0,1,0.5592,1.594,max_steps,3760.7,0.005077,0.533195,-0.894132,0.895219,3.048023,1.772881,0.022667,5.985291,0.495165,0.429098,-0.305555,1.0,-4.116462,0.003357,2.360489,,0.045729,0.036817,0.252337,0.0005,0.0001,0.274955,-5.10961,0.012725,65536,gru
301,1157307,170.8603,-139.0643,3634,1,1,0,0,0.2917,1.587,goal,3772.9,-0.007891,0.529786,-0.89508,0.895766,3.016751,1.788679,0.011658,5.986933,0.504665,0.433956,-0.281708,1.0,-4.037733,0.004516,2.364684,,0.045355,0.035235,0.24728,0.0005,0.0001,0.274405,-5.122961,0.012675,65536,gru
302,1161142,209.5125,-134.4078,3835,1,1,0,0,0.2989,1.6,goal,3785.4,-0.002224,0.535853,-0.892522,0.898398,3.097663,1.783454,0.012424,5.990333,0.493656,0.441272,-0.919173,1.005288,-4.005388,0.080977,2.36252,,0.07975,0.033305,0.145682,0.0005,0.0001,0.273856,-5.128107,0.012651,65536,gru
303,1165122,-905.6192,-164.5669,3980,0,0,1,0,2.3327,1.602,collision,3798.4,-0.012728,0.532961,-0.89678,0.898315,3.057321,1.766569,0.016058,5.994999,0.446556,0.459716,-1.0,1.0,-4.068211,0.003902,2.361501,,0.043927,0.029403,0.222014,0.0005,0.0001,0.273308,-5.134716,0.012613,65536,gru
304,1169088,238.7257,-123.8926,3966,1,1,0,0,0.2999,1.606,goal,3811.1,-0.002081,0.531833,-0.897381,0.89661,3.079364,1.770227,0.005159,5.99101,0.50196,0.422991,-0.320494,1.000596,-4.04033,0.403715,2.367142,,0.241321,0.048974,0.198925,0.0005,0.0001,0.272761,-5.149972,0.012582,65536,gru
305,1173088,-350.7582,-159.0762,4000,0,0,0,1,0.8331,1.609,max_steps,3824.5,0.008538,0.533253,-0.899198,0.897599,3.044829,1.750666,0.014482,5.995349,0.472309,0.467366,-0.998066,1.011315,-4.046451,0.003757,2.354699,,0.04319,0.030138,0.185957,0.0005,0.0001,0.272216,-5.14174,0.012543,65536,gru
306,1177088,-653.2405,-244.5435,4000,0,0,0,1,1.8717,1.61,max_steps,3837.4,0.004333,0.531529,-0.898635,0.896223,3.089971,1.773256,0.011787,5.985528,0.501922,0.4428,-0.645564,1.0,-4.103484,0.0043,2.360305,,0.045153,0.040522,0.098251,0.0005,0.0001,0.271671,-5.156958,0.012519,65536,gru
307,1179684,-779.9492,-293.0326,2596,0,0,1,0,3.3129,1.625,collision,3845.9,-0.012599,0.52361,-0.896121,0.894763,3.118195,1.767643,0.013649,5.980228,0.431195,0.466168,-1.0,1.0,-4.099778,0.009737,2.362916,,0.042938,0.042315,0.138234,0.0005,0.0001,0.271128,-5.168289,0.012462,65536,gru
308,1183556,84.09,-268.1167,3872,1,1,0,0,0.2796,1.602,goal,3858.9,-0.010394,0.530129,-0.897437,0.893911,3.042465,1.764713,0.00367,5.98701,0.507355,0.422585,-0.408155,1.0,-4.055912,0.003073,2.361111,,0.038498,0.026728,0.192324,0.0005,0.0001,0.270586,-5.173868,0.012438,65536,gru
309,1187556,-655.5285,-275.7084,4000,0,0,0,1,1.9261,1.605,max_steps,3871.8,-0.006828,0.528484,-0.897077,0.899283,3.050174,1.769346,0.013936,5.990265,0.500278,0.440014,-0.641934,1.0,-4.125903,0.591813,2.358033,,0.337306,0.050464,0.092395,0.0005,0.0001,0.270045,-5.177768,0.012419,65536,gru
310,1191556,-170.3947,-281.2302,4000,0,0,0,1,0.4387,1.603,max_steps,3884.7,-0.007722,0.527571,-0.897182,0.896395,3.071299,1.774504,0.012285,5.995131,0.507167,0.419683,-0.504008,1.0,-4.116394,0.004061,2.355057,,0.041273,0.021157,0.245301,0.0005,0.0001,0.269505,-5.181789,0.012383,65536,gru
311,1195556,-288.192,-327.1354,4000,0,0,0,1,0.9071,1.601,max_steps,3898.0,0.010286,0.527064,-0.894406,0.897103,2.988417,1.756689,0.013552,5.992391,0.494302,0.432432,-0.331741,1.0,-4.146693,0.036295,2.367126,,0.055499,0.038433,0.164886,0.0005,0.0001,0.268966,-5.205539,0.012363,65536,gru
312,1199556,-151.745,-363.2612,4000,0,0,0,1,0.4601,1.61,max_steps,3911.0,0.006861,0.524891,-0.897157,0.896498,3.034818,1.750866,0.012102,5.993902,0.473411,0.456946,-0.999669,1.004028,-4.118065,0.003318,2.371187,,0.039436,0.027352,0.235061,0.0005,0.0001,0.268428,-5.218818,0.012334,65536,gru
313,1203236,186.3163,-254.0676,3680,1,1,0,0,0.2997,1.613,goal,3922.9,0.001678,0.522831,-0.89682,0.898764,3.035883,1.76031,0.020361,5.991163,0.506499,0.432225,-0.243112,1.0084,-4.050018,0.036755,2.36307,,0.055339,0.031114,0.257182,0.0005,0.0001,0.267891,-5.216085,0.012283,65536,gru
314,1207236,-55.2433,-283.4645,4000,0,0,0,1,0.4263,1.608,max_steps,3936.3,0.013377,0.524825,-0.896576,0.895619,3.01522,1.745249,0.004313,5.988937,0.483144,0.438507,-0.37643,1.0,-4.10667,0.002791,2.35794,,0.04034,0.021014,0.288132,0.0005,0.0001,0.267355,-5.217267,0.012236,65536,gru
315,1211148,-900.1201,-338.4007,3912,0,0,1,0,2.4002,1.602,collision,3948.9,0.007719,0.527342,-0.89618,0.897276,3.016012,1.766274,0.019809,5.985404,0.465594,0.442647,-0.693292,1.008701,-4.139922,0.075758,2.364306,,0.08017,0.032652,0.336213,0.0005,0.0001,0.266821,-5.233582,0.012155,65536,gru
316,1215148,-663.3911,-339.4158,4000,0,0,0,1,1.9316,1.601,max_steps,3961.9,-0.000874,0.52846,-0.896758,0.892274,3.028345,1.76108,0.009605,5.985852,0.498036,0.443115,-0.586341,1.0,-4.192651,0.0039,2.357063,,0.045449,0.031068,0.473039,0.0005,0.0001,0.266287,-5.231947,0.012087,65536,gru
317,1218946,184.5431,-242.9665,3798,1,1,0,0,0.2968,1.597,goal,3974.5,0.014301,0.529537,-0.895374,0.898871,3.017946,1.768459,0.009727,5.981121,0.490601,0.446946,-0.766361,1.004038,-4.177451,0.003056,2.359647,,0.043993,0.055479,0.439949,0.0005,0.0001,0.265755,-5.243293,0.012039,65536,gru
318,1222654,170.3871,-234.3368,3708,1,1,0,0,0.3,1.603,goal,3986.4,0.021818,0.530291,-0.897426,0.89738,3.031938,1.758432,0.009238,5.99334,0.485179,0.455738,-0.504268,1.0,-4.13723,0.002483,2.358922,,0.037979,0.028581,0.278855,0.0005,0.0001,0.265223,-5.250251,0.011966,65536,gru
319,1226654,-661.5459,-234.9386,4000,0,0,0,1,2.0189,1.581,max_steps,3999.5,-0.000774,0.532401,-0.898811,0.897965,2.99791,1.768822,0.024094,5.992617,0.467471,0.470975,-0.999893,1.0,-4.135587,0.093234,2.350154,,0.086709,0.023789,0.321283,0.0005,0.0001,0.264693,-5.246531,0.011957,65536,gru
320,1230654,-659.6622,-283.8653,4000,0,0,0,1,1.8938,1.578,max_steps,4012.9,0.002174,0.533873,-0.896973,0.897533,2.979161,1.767691,0.015375,5.990781,0.498429,0.44242,-0.56998,1.0,-4.153041,0.002904,2.367117,,0.045007,0.0279,0.376456,0.0005,0.0001,0.264164,-5.276994,0.011872,65536,gru
321,1234654,-241.7166,-279.2178,4000,0,0,0,1,0.5926,1.601,max_steps,4025.7,-0.00658,0.531672,-0.898615,0.8946,3.038493,1.76158,0.015989,5.987805,0.505513,0.42183,-0.453997,1.0,-4.201772,0.587905,2.365578,,0.339434,0.023975,0.405707,0.0005,0.0001,0.263636,-5.28289,0.011855,65536,gru
322,1238043,-833.8494,-347.4282,3389,0,0,1,0,2.6906,1.599,collision,4036.8,-0.005539,0.531884,-0.899024,0.897443,3.006606,1.757387,0.00397,5.984154,0.442349,0.463192,-1.0,1.0,-4.211951,0.003953,2.36265,,0.047484,0.030054,0.509958,0.0005,0.0001,0.263109,-5.286917,0.011776,65536,gru
323,1242043,-653.3119,-431.391,4000,0,0,0,1,1.7912,1.607,max_steps,4050.2,-0.017057,0.536021,-0.89554,0.896533,3.033992,1.745934,0.013294,5.990188,0.473711,0.466373,-1.0,1.0,-4.189908,0.029813,2.356838,,0.059244,0.044984,0.357714,0.0005,0.0001,0.262583,-5.287082,0.011684,65536,gru
324,1245652,186.9969,-407.167,3609,1,1,0,0,0.2977,1.605,goal,4061.8,0.006306,0.536328,-0.898247,0.898118,3.058624,1.764111,0.020917,5.987895,0.498867,0.441012,-0.281861,1.0,-4.287863,0.003082,2.364063,,0.047538,0.040432,0.468716,0.0005,0.0001,0.262058,-5.304665,0.011657,65536,gru
325,1248566,-781.815,-395.3365,2914,0,0,1,0,2.9969,1.612,collision,4071.3,-0.007885,0.532817,-0.897091,0.899275,3.067545,1.754645,0.01119,5.990572,0.43857,0.463732,-1.0,1.0,-4.124618,0.002877,2.358921,,0.041692,0.03914,0.381438,0.0005,0.0001,0.261534,-5.305705,0.011543,65536,gru
326,1252240,193.222,-309.6752,3674,1,1,0,0,0.2947,1.616,goal,4083.1,-0.002698,0.535755,-0.895948,0.897897,3.107922,1.750589,0.0141,5.987699,0.497512,0.438663,-0.780299,1.0,-4.283194,0.003081,2.348998,,0.046078,0.041713,0.460812,0.0005,0.0001,0.261011,-5.300316,0.011543,65536,gru
327,1256240,-28.2885,-330.9584,4000,0,0,0,1,0.4095,1.609,max_steps,4096.5,0.004068,0.532657,-0.894783,0.894651,3.078293,1.766189,0.011093,5.99558,0.484356,0.432608,-0.332489,1.0,-4.215008,0.003398,2.359683,,0.043471,0.022758,0.288745,0.0005,0.0001,0.26049,-5.322575,0.011449,65536,gru
328,1259844,160.3522,-331.9618,3604,1,1,0,0,0.2862,1.613,goal,4108.1,-0.001863,0.524919,-0.895592,0.896599,3.069171,1.780762,0.016863,5.99452,0.500409,0.438171,-0.498887,1.0,-4.265572,0.587417,2.354924,,0.33979,0.029395,0.480917,0.0005,0.0001,0.259969,-5.324089,0.01147,65536,gru
329,1263514,176.3967,-248.1676,3670,1,1,0,0,0.298,1.608,goal,4119.9,0.004388,0.534772,-0.895066,0.893269,3.065089,1.745807,0.007628,5.983068,0.499504,0.440705,-0.342884,1.0,-4.237884,0.003179,2.361247,,0.045858,0.014603,0.483992,0.0005,0.0001,0.25945,-5.340523,0.011484,65536,gru
330,1267514,-176.1096,-199.8123,4000,0,0,0,1,0.657,1.599,max_steps,4133.3,-0.001768,0.535583,-0.897925,0.895164,3.049137,1.763018,0.007462,5.985045,0.470574,0.452481,-0.999999,1.0,-4.268865,0.4032,2.355204,,0.24964,0.021778,0.564258,0.0005,0.0001,0.258931,-5.340288,0.011446,65536,gru
331,1270979,-835.4189,-259.1825,3465,0,0,1,0,2.5853,1.616,collision,4144.5,-0.001344,0.52687,-0.898036,0.896033,3.060707,1.747706,0.014507,5.994297,0.457992,0.447337,-0.708221,1.0,-4.377303,0.038166,2.365826,,0.068223,0.03562,0.43512,0.0005,0.0001,0.258414,-5.362558,0.011441,65536,gru
332,1274979,-610.3967,-236.8373,4000,0,0,0,1,1.5723,1.602,max_steps,4157.5,-0.009851,0.534988,-0.897018,0.896029,3.081777,1.776632,0.011365,5.98446,0.469725,0.467196,-1.0,1.0,-4.152997,1.233312,2.36585,,0.668196,0.026262,0.710284,0.0005,0.0001,0.257898,-5.370526,0.011283,65536,gru
333,1278979,-651.9586,-236.7019,4000,0,0,0,1,1.9128,1.616,max_steps,4170.8,-0.002437,0.539472,-0.892389,0.895667,3.134578,1.768235,0.004538,5.997673,0.501461,0.439717,-0.62282,1.0,-4.255781,0.682036,2.359708,,0.394661,0.029023,0.526322,0.0005,0.0001,0.257382,-5.370134,0.011241,65536,gru
334,1282979,-333.7752,-288.7792,4000,0,0,0,1,0.8858,1.604,max_steps,4183.7,-0.003453,0.534145,-0.896435,0.897247,3.090576,1.776652,0.00599,5.986357,0.503581,0.42221,-0.548128,1.0,-4.321868,0.038845,2.355334,,0.072072,0.025268,0.303482,0.0005,0.0001,0.256868,-5.372117,0.011155,65536,gru
335,1286979,-376.4755,-248.2452,4000,0,0,0,1,0.8943,1.597,max_steps,4196.7,-0.007259,0.536105,-0.897949,0.895355,3.074811,1.775149,0.022295,5.988955,0.505722,0.423608,-0.504699,1.0,-4.305654,0.586361,2.355964,,0.335598,0.02961,0.30194,0.0005,0.0001,0.256354,-5.380882,0.011137,65536,gru
336,1290600,189.1118,-248.6562,3621,1,1,0,0,0.2989,1.602,goal,4208.7,0.012048,0.529436,-0.896955,0.896482,3.024981,1.770189,0.012514,5.986168,0.500388,0.438323,-0.205988,1.0,-4.250778,0.03467,2.352644,,0.056489,0.021816,0.228421,0.0005,0.0001,0.255842,-5.384275,0.011143,65536,gru
337,1293991,-822.9677,-328.1242,3391,0,0,1,0,2.6157,1.618,collision,4219.8,0.005727,0.527447,-0.89589,0.898517,3.074723,1.772329,0.016922,5.981866,0.440996,0.462873,-1.0,1.0,-4.239266,0.050271,2.348632,,0.066562,0.037405,0.156675,0.0005,0.0001,0.255331,-5.386702,0.011109,65536,gru
338,1297991,-174.2577,-361.5851,4000,0,0,0,1,0.6329,1.609,max_steps,4232.8,-0.002384,0.534282,-0.898331,0.895656,3.107689,1.778997,0.017603,5.989432,0.470478,0.452331,-1.0,1.0,-4.337093,0.595115,2.365963,,0.341687,0.027985,0.294992,0.0005,0.0001,0.254821,-5.418275,0.011085,65536,gru
339,1301646,170.4768,-362.1771,3655,1,1,0,0,0.2906,1.613,goal,4245.0,-0.002027,0.530219,-0.893083,0.89732,3.099247,1.761558,0.011447,5.98939,0.505716,0.431464,-0.239667,1.0,-4.281608,0.037878,2.367502,,0.054828,0.03342,0.190226,0.0005,0.0001,0.254312,-5.428313,0.011012,65536,gru
340,1305646,-57.327,-350.2989,4000,0,0,0,1,0.3511,1.616,max_steps,4257.9,-0.00615,0.526439,-0.894652,0.895066,3.065472,1.757915,0.021646,5.988498,0.499321,0.419272,-0.420732,1.0,-4.386355,0.050068,2.365323,,0.062809,0.037355,0.254138,0.0005,0.0001,0.253804,-5.433265,0.010946,65536,gru
341,1309646,-235.3827,-290.2953,4000,0,0,0,1,0.6753,1.623,max_steps,4270.8,0.008147,0.523313,-0.895476,0.895233,3.052243,1.746927,0.022728,5.993402,0.468227,0.459198,-0.999999,1.0,-4.250854,0.002319,2.353184,,0.036987,0.032953,0.149403,0.0005,0.0001,0.253296,-5.424544,0.010913,65536,gru
342,1313015,-829.0622,-312.1618,3369,0,0,1,0,2.6343,1.607,collision,4282.3,0.006116,0.528328,-0.898702,0.895451,3.033608,1.75353,0.01189,5.988319,0.442094,0.463641,-1.0,1.0,-4.284476,0.002461,2.353414,,0.036034,0.022902,0.120533,0.0005,0.0001,0.25279,-5.432762,0.010854,65536,gru
343,1316688,216.6096,-225.305,3673,1,1,0,0,0.2975,1.618,goal,4294.1,-1e-05,0.5288,-0.897036,0.895386,3.088074,1.757861,0.022364,5.984591,0.496752,0.437508,-0.767504,1.0,-4.351419,0.035932,2.358859,,0.055929,0.023591,0.190732,0.0005,0.0001,0.252285,-5.448164,0.010819,65536,gru
344,1319726,-796.0189,-271.5294,3038,0,0,1,0,2.9202,1.612,collision,4304.0,-0.017474,0.521981,-0.890908,0.89558,2.984865,1.742844,0.011069,5.986164,0.442974,0.462199,-1.0,1.010764,-4.304561,0.002232,2.357404,,0.036223,0.02076,0.188607,0.0005,0.0001,0.251781,-5.454081,0.010777,65536,gru
345,1323726,-14.3397,-235.3158,4000,0,0,0,1,0.411,1.606,max_steps,4317.3,-0.002282,0.531551,-0.897456,0.896669,3.066261,1.761479,0.01752,5.987773,0.472857,0.443363,-0.999999,1.0,-4.406124,0.004334,2.360262,,0.038073,0.039761,0.186308,0.0005,0.0001,0.251278,-5.465935,0.010755,65536,gru
346,1327346,159.3341,-238.2936,3620,1,1,0,0,0.2876,1.587,goal,4329.0,-0.001194,0.532813,-0.897534,0.89365,3.011186,1.783921,0.008991,5.981069,0.504485,0.433865,-0.245834,1.0,-4.394973,0.033192,2.362865,,0.054158,0.034451,0.235245,0.0005,0.0001,0.250776,-5.477454,0.010719,65536,gru
347,1330944,176.8582,-138.311,3598,1,1,0,0,0.2947,1.606,goal,4340.8,-0.005101,0.528409,-0.893306,0.895553,3.043223,1.768414,0.004503,5.994137,0.507102,0.431479,-0.355079,1.0,-4.395999,0.00243,2.361663,,0.040031,0.041015,0.280474,0.0005,0.0001,0.250275,-5.483723,0.010679,65536,gru
348,1334944,-614.1792,-182.3031,4000,0,0,0,1,1.6034,1.572,max_steps,4353.7,-0.007663,0.535375,-0.89661,0.891869,3.015256,1.790897,0.009614,5.985094,0.506332,0.436339,-0.591073,1.0,-4.39614,0.001942,2.379361,,0.035654,0.030228,0.210382,0.0005,0.0001,0.249774,-5.516184,0.010655,65536,gru
349,1338944,-571.6741,-256.5182,4000,0,0,0,1,1.4052,1.602,max_steps,4367.0,0.002782,0.530478,-0.897613,0.895974,3.040327,1.773351,0.011752,5.993506,0.466928,0.469626,-0.998327,1.0,-4.388232,0.588168,2.361031,,0.329164,0.047257,0.077229,0.0005,0.0001,0.249275,-5.498699,0.010634,65536,gru
350,1342944,-201.1506,-270.9006,4000,0,0,0,1,0.4198,1.578,max_steps,4379.9,-0.016597,0.535271,-0.898358,0.895378,3.006357,1.783747,0.004822,5.988908,0.512574,0.421159,-0.499203,1.007953,-4.341423,0.584502,2.357645,,0.329216,0.018888,0.17187,0.0005,0.0001,0.248776,-5.501921,0.010705,65536,gru
351,1346944,-310.1348,-278.3758,4000,0,0,0,1,0.9392,1.61,max_steps,4392.7,0.013384,0.529228,-0.895655,0.897653,3.062798,1.769124,0.014441,5.992433,0.49701,0.429353,-0.373253,1.0,-4.458541,0.00232,2.364064,,0.038032,0.047882,0.195016,0.0005,0.0001,0.248278,-5.518784,0.010761,65536,gru
352,1350514,197.1682,-175.7527,3570,1,1,0,0,0.2999,1.606,goal,4404.7,0.009229,0.531453,-0.897603,0.89551,3.006731,1.752273,0.007165,5.997174,0.495749,0.444624,-0.269694,1.0,-4.340354,0.002278,2.365788,,0.036241,0.027474,0.169373,0.0005,0.0001,0.247782,-5.529122,0.010798,65536,gru
353,1354464,-908.7667,-288.2904,3950,0,0,1,0,2.3437,1.593,collision,4417.5,-0.003646,0.532864,-0.896917,0.898485,3.02079,1.776972,0.007713,5.988678,0.463087,0.443361,-0.679622,1.0,-4.403507,0.050055,2.356734,,0.061941,0.025,0.163185,0.0005,0.0001,0.247286,-5.52442,0.010821,65536,gru
354,1358098,179.466,-190.7419,3634,1,1,0,0,0.2959,1.589,goal,4429.2,0.00835,0.53324,-0.896539,0.89613,3.057084,1.804322,0.007239,5.978673,0.500982,0.438848,-0.164574,1.0,-4.40616,0.047293,2.358641,,0.059313,0.042686,0.105528,0.0005,0.0001,0.246792,-5.535007,0.010814,65536,gru
355,1362098,-153.2601,-204.6339,4000,0,0,0,1,0.5854,1.595,max_steps,4442.6,0.001591,0.53262,-0.896359,0.895627,3.029663,1.769746,0.020071,5.996428,0.480525,0.448819,-1.0,1.000917,-4.486946,0.002434,2.360091,,0.0386,0.026146,0.190566,0.0005,0.0001,0.246298,-5.544963,0.010804,65536,gru
356,1366098,-702.5828,-290.8256,4000,0,0,0,1,2.1097,1.579,max_steps,4455.5,0.027519,0.534928,-0.8979,0.896556,2.999152,1.781301,0.014816,5.992149,0.477478,0.444747,-0.562561,1.0,-4.45419,0.041292,2.36008,,0.059225,0.036326,0.206024,0.0005,0.0001,0.245806,-5.552871,0.010786,65536,gru
357,1369877,173.4559,-291.1658,3779,1,1,0,0,0.2948,1.603,goal,4467.7,0.005962,0.535877,-0.897903,0.896792,3.095893,1.790798,0.008177,5.984654,0.495822,0.441612,-0.737947,1.009347,-4.562561,0.002735,2.360949,,0.038792,0.038418,0.200177,0.0005,0.0001,0.245315,-5.562014,0.010789,65536,gru
358,1373877,-383.52,-268.0999,4000,0,0,0,1,0.7632,1.581,max_steps,4481.1,0.008475,0.541204,-0.896887,0.898666,3.035388,1.790976,0.009971,5.992348,0.477119,0.4657,-0.847695,1.003701,-4.511967,0.002304,2.358908,,0.038921,0.019547,0.236489,0.0005,0.0001,0.244824,-5.567073,0.010775,65536,gru
359,1377877,-115.7821,-222.5107,4000,0,0,0,1,0.5184,1.615,max_steps,4494.0,-0.004881,0.529683,-0.897811,0.894812,3.075024,1.766842,0.01312,5.996592,0.470767,0.450299,-1.0,1.0,-4.515886,0.0031,2.365569,,0.041946,0.022936,0.295913,0.0005,0.0001,0.244335,-5.584378,0.010763,65536,gru
360,1381404,-850.5618,-287.4518,3527,0,0,1,0,2.5802,1.613,collision,4505.4,-0.006667,0.539524,-0.895829,0.897873,3.115478,1.755023,0.007716,5.990094,0.459613,0.445572,-0.707517,1.0,-4.498235,0.002468,2.356167,,0.038072,0.030069,0.236748,0.0005,0.0001,0.243846,-5.579052,0.010719,65536,gru
361,1384422,-803.6543,-336.8038,3018,0,0,1,0,3.0148,1.596,collision,4515.2,-0.000973,0.532581,-0.89631,0.893197,3.015266,1.77118,0.00937,5.978815,0.447987,0.455439,-0.801655,1.009775,-4.594373,0.002572,2.359927,,0.039912,0.017449,0.325202,0.0005,0.0001,0.243359,-5.592278,0.010681,65536,gru
362,1388422,-147.3965,-371.2602,4000,0,0,0,1,0.4767,1.6,max_steps,4528.6,-0.004616,0.528184,-0.895595,0.898609,3.006583,1.755904,0.012483,5.992203,0.503519,0.420004,-0.455128,1.0,-4.432673,1.175237,2.353487,,0.629984,0.031842,0.434645,0.0005,0.0001,0.242873,-5.591092,0.010708,65536,gru
363,1392422,-593.9995,-339.7835,4000,0,0,0,1,1.4888,1.602,max_steps,4541.7,0.009159,0.533064,-0.895726,0.8982,3.040318,1.766444,0.025309,5.990418,0.503863,0.437228,-0.487166,1.011083,-4.466475,0.00263,2.358866,,0.041517,0.026818,0.579675,0.0005,0.0001,0.242387,-5.606625,0.010748,65536,gru
364,1396422,-36.4248,-361.3726,4000,0,0,0,1,0.3073,1.611,max_steps,4554.6,0.023648,0.531342,-0.894529,0.899279,3.06309,1.754149,0.024878,5.980641,0.484434,0.440327,-0.464367,1.001642,-4.520072,0.003,2.359432,,0.042189,0.023354,0.526545,0.0005,0.0001,0.241903,-5.615342,0.010751,65536,gru
365,1400080,166.6597,-329.3806,3658,1,1,0,0,0.2906,1.618,goal,4566.8,-0.000898,0.52813,-0.897942,0.897295,3.113662,1.760566,0.01621,5.983377,0.50565,0.432717,-0.177301,1.002281,-4.450546,0.037962,2.359171,,0.055018,0.024102,0.430041,0.0005,0.0001,0.24142,-5.622888,0.01071,65536,gru
366,1403629,190.9349,-240.0288,3549,1,1,0,0,0.2994,1.618,goal,4578.2,-0.000746,0.526605,-0.894592,0.897092,3.063897,1.747464,0.007777,5.994279,0.503823,0.43562,-0.17903,1.0,-4.469763,0.002054,2.357289,,0.036831,0.019444,0.335132,0.0005,0.0001,0.240937,-5.628133,0.010683,65536,gru
367,1407629,-602.7764,-317.6521,4000,0,0,0,1,1.4884,1.605,max_steps,4591.1,0.009863,0.527077,-0.895691,0.896419,3.029455,1.762173,0.004316,5.989692,0.472714,0.471614,-0.943446,1.0,-4.472966,0.002901,2.352115,,0.038909,0.01884,0.339703,0.0005,0.0001,0.240456,-5.628678,0.01063,65536,gru
