episode,global_step,reward,avg10,length,success,goal_touched,collision,timeout,min_dist,avg_speed_ms,end_reason,elapsed_s,act0_mean,act0_std,act0_min,act0_max,act1_mean,act1_std,act1_min,act1_max,obs_mean,obs_std,obs_min,obs_max,actor_loss,critic_loss,policy_entropy,entropy_coef,value_residual,grad_norm_actor,grad_norm_critic,lr_actor,lr_critic,alpha,alpha_loss,target_update_magnitude,replay_buffer_size,recurrent_cell
297,989690,-648.8828,-382.9015,3977,0,0,1,0,1.2093,1.827,collision,2662.4,-0.036918,0.447313,-0.890822,0.87732,3.238371,1.539815,0.026408,5.96348,0.459095,0.449876,-1.0,1.0,,,,,,,,,,,,,0,gru
298,993690,-497.8451,-416.5842,4000,0,0,0,1,1.2165,1.809,max_steps,2672.3,-0.037371,0.445244,-0.896165,0.873783,3.152442,1.549947,0.044736,5.933596,0.468965,0.451827,-1.0,1.0,,,,,,,,,,,,,0,gru
299,997690,-580.866,-487.7293,4000,0,0,0,1,1.3713,1.795,max_steps,2682.1,-0.030094,0.451187,-0.883336,0.888824,3.161709,1.561138,0.032468,5.955122,0.469582,0.453623,-1.0,1.0,,,,,,,,,,,,,0,gru
300,1001690,-603.697,-483.0777,4000,0,0,0,1,1.4096,1.795,max_steps,2694.2,-0.042946,0.45569,-0.87519,0.888624,3.113775,1.53723,0.039364,5.95745,0.476291,0.45593,-1.0,1.004904,0.022986,1.281033,2.256784,0.009821,0.617024,0.252545,1.250258,0.0005,,,,,0,gru
301,1005690,-717.5968,-523.8563,4000,0,0,0,1,2.2423,1.742,max_steps,2704.1,0.007047,0.451143,-0.887528,0.882119,2.891154,1.539028,0.045249,5.987653,0.44439,0.463328,-1.0,1.0,,,,,,,,,,,,,0,gru
302,1009690,-669.268,-514.059,4000,0,0,0,1,1.7664,1.785,max_steps,2713.9,-0.018616,0.445848,-0.887152,0.882111,3.045376,1.55942,0.062877,5.933704,0.450923,0.460478,-1.0,1.0,,,,,,,,,,,,,0,gru
303,1012438,-741.8675,-535.6081,2748,0,0,1,0,2.8915,1.695,collision,2720.7,0.050793,0.451452,-0.86942,0.88466,2.730716,1.535021,0.033952,5.983418,0.443116,0.457922,-0.896682,1.0,,,,,,,,,,,,,0,gru
304,1015843,178.0619,-487.5975,3405,1,1,0,0,0.2959,1.821,goal,2731.1,-0.005018,0.449157,-0.890966,0.876951,3.223241,1.564531,0.057618,5.97116,0.510048,0.42804,-0.445173,1.004264,-0.011884,2.001626,2.255013,0.009819,0.91336,0.268882,1.037809,0.0005,,,,,0,gru
305,1018990,183.2918,-488.0742,3147,1,1,0,0,0.2827,1.824,goal,2738.8,0.011197,0.45222,-0.887875,0.882337,3.250784,1.548715,0.066672,5.963154,0.499145,0.439997,-0.218,1.0,,,,,,,,,,,,,0,gru
306,1022792,-285.8005,-438.447,3802,0,0,1,0,0.6651,1.832,collision,2748.2,0.003671,0.454978,-0.890769,0.88403,3.260823,1.525814,0.036565,5.974836,0.460045,0.448039,-1.0,1.005832,,,,,,,,,,,,,0,gru
307,1025536,-952.1948,-468.7782,2744,0,0,1,0,3.5025,1.617,collision,2754.9,0.148622,0.438948,-0.875313,0.891128,2.537816,1.537033,0.035703,5.861224,0.373336,0.513332,-1.0,1.196424,,,,,,,,,,,,,0,gru
308,1028694,218.2485,-397.1688,3158,1,1,0,0,0.2966,1.833,goal,2764.4,0.00179,0.452716,-0.873299,0.884758,3.267708,1.547236,0.047974,5.952304,0.500957,0.437703,-0.371969,1.0,-0.010692,4.155763,2.244269,0.009816,1.72694,0.442478,0.938455,0.0005,,,,,0,gru
309,1032428,-178.7266,-356.9549,3734,0,0,1,0,0.4944,1.814,collision,2773.6,0.007721,0.458247,-0.883496,0.883695,3.258542,1.56205,0.037228,5.987316,0.472501,0.433803,-0.654948,1.0,,,,,,,,,,,,,0,gru
310,1036231,-581.3327,-354.7185,3803,0,0,1,0,1.0674,1.848,collision,2782.9,-0.015148,0.449545,-0.886268,0.878882,3.353539,1.554117,0.085356,5.962608,0.484143,0.422499,-0.481886,1.0,,,,,,,,,,,,,0,gru
311,1040067,-547.3556,-337.6944,3836,0,0,1,0,1.0876,1.833,collision,2792.3,-0.00189,0.449025,-0.873578,0.884636,3.266466,1.555073,0.045781,5.965397,0.446734,0.462792,-1.0,1.0,,,,,,,,,,,,,0,gru
312,1043882,-755.91,-346.3586,3815,0,0,1,0,1.467,1.846,collision,2803.7,-0.001804,0.452629,-0.890279,0.885106,3.317324,1.535959,0.058767,5.92558,0.450515,0.460055,-1.0,1.0,0.037131,2.528004,2.259123,0.009814,1.267178,0.359186,1.14402,0.0005,,,,,0,gru
313,1047882,-517.3445,-323.9063,4000,0,0,0,1,1.2581,1.812,max_steps,2813.5,0.009479,0.457041,-0.883026,0.873869,3.234893,1.561149,0.048092,5.955166,0.445892,0.467933,-1.0,1.00834,,,,,,,,,,,,,0,gru
314,1051812,-864.5293,-428.1654,3930,0,0,1,0,1.9775,1.798,collision,2823.2,0.038182,0.450143,-0.883502,0.878531,3.102734,1.543547,0.01926,5.966539,0.466909,0.445344,-0.711353,1.010195,,,,,,,,,,,,,0,gru
315,1054258,-805.9458,-527.0891,2446,0,0,1,0,3.3954,1.679,collision,2829.2,0.102749,0.443826,-0.867099,0.890147,2.734048,1.562109,0.042017,5.894523,0.400433,0.494562,-1.0,1.058051,,,,,,,,,,,,,0,gru
316,1058159,-241.3564,-522.6447,3901,0,0,1,0,0.43,1.811,collision,2840.7,0.032708,0.458423,-0.870831,0.877871,3.252679,1.565688,0.046345,5.961172,0.446033,0.458846,-1.0,1.0,0.036228,2.042326,2.257721,0.009812,0.897656,0.332622,0.749866,0.0005,,,,,0,gru
317,1061440,200.4135,-407.3839,3281,1,1,0,0,0.2893,1.813,goal,2848.8,0.023362,0.455182,-0.895711,0.89077,3.234856,1.559523,0.03823,5.961039,0.497963,0.440204,-0.565381,1.0,,,,,,,,,,,,,0,gru
318,1064758,216.7325,-407.5355,3318,1,1,0,0,0.2986,1.808,goal,2857.0,0.024929,0.46057,-0.884558,0.889826,3.252979,1.551729,0.021079,5.967072,0.495874,0.444195,-0.622896,1.0,,,,,,,,,,,,,0,gru
319,1068081,204.6218,-369.2007,3323,1,1,0,0,0.294,1.8,goal,2865.2,0.029478,0.456382,-0.889008,0.889864,3.197343,1.559606,0.024514,5.975121,0.489187,0.451947,-0.549709,1.0,,,,,,,,,,,,,0,gru
320,1072081,-667.8227,-377.8497,4000,0,0,0,1,2.0705,1.754,max_steps,2876.8,0.029971,0.451019,-0.881612,0.889144,3.016648,1.590727,0.052316,5.96458,0.450527,0.4699,-0.994649,1.0,-0.038359,3.44055,2.26778,0.009809,1.449696,0.339996,1.254247,0.0005,,,,,0,gru
321,1075370,258.3212,-297.282,3289,1,1,0,0,0.2996,1.82,goal,2884.9,0.020243,0.457611,-0.88669,0.893233,3.280898,1.547282,0.046377,5.96352,0.502393,0.436247,-0.622829,1.0,,,,,,,,,,,,,0,gru
322,1079370,-685.9096,-290.2819,4000,0,0,0,1,1.9179,1.776,max_steps,2894.8,-0.013252,0.455806,-0.887595,0.883572,3.081361,1.562222,0.025937,5.953717,0.456722,0.461467,-1.0,1.01141,,,,,,,,,,,,,0,gru
323,1083370,26.8021,-235.8673,4000,0,0,0,1,0.3339,1.806,max_steps,2904.7,0.026863,0.46138,-0.891284,0.890685,3.229184,1.563783,0.059584,5.956641,0.453706,0.449845,-0.999999,1.0,,,,,,,,,,,,,0,gru
324,1086986,-839.5303,-233.3674,3616,0,0,1,0,2.396,1.746,collision,2915.6,-0.001206,0.457425,-0.887607,0.880256,2.982672,1.56586,0.011752,5.924228,0.463745,0.443229,-0.672236,1.0,-0.004618,2.627769,2.261443,0.009807,1.073023,0.331976,0.82979,0.0005,,,,,0,gru
325,1090821,187.045,-134.0683,3835,1,1,0,0,0.2927,1.79,goal,2925.1,0.037645,0.467929,-0.887654,0.889642,3.201782,1.561078,0.038013,5.975011,0.481218,0.451804,-0.995359,1.0,,,,,,,,,,,,,0,gru
326,1094819,-864.2018,-196.3528,3998,0,0,1,0,1.7591,1.789,collision,2935.0,-0.057499,0.457391,-0.892936,0.880763,3.137718,1.549553,0.013698,5.972118,0.454924,0.453241,-1.0,1.0,,,,,,,,,,,,,0,gru
327,1097643,-746.7385,-291.068,2824,0,0,1,0,2.9413,1.704,collision,2941.8,-0.020759,0.450903,-0.876576,0.874241,2.790274,1.551717,0.054032,5.938207,0.440395,0.462901,-1.0,1.0,,,,,,,,,,,,,0,gru
328,1101365,-848.073,-397.5486,3722,0,0,1,0,2.1681,1.757,collision,2953.0,-0.042719,0.460521,-0.890184,0.888898,3.039091,1.54823,0.019112,5.948255,0.448237,0.459284,-1.0,1.0,-0.002415,2.756572,2.265793,0.009804,1.27536,0.378427,0.860921,0.0005,,,,,0,gru
329,1105365,-657.985,-483.8093,4000,0,0,0,1,1.7035,1.782,max_steps,2963.0,-0.026555,0.464731,-0.895591,0.884442,3.140606,1.57166,0.057045,5.957913,0.455249,0.46208,-1.0,1.0,,,,,,,,,,,,,0,gru
330,1109225,-869.7501,-504.002,3860,0,0,1,0,2.1589,1.748,collision,2972.5,-0.016551,0.454929,-0.892659,0.884269,2.996182,1.567441,0.062723,5.971243,0.445747,0.46165,-1.0,1.005312,,,,,,,,,,,,,0,gru
331,1113225,-571.793,-587.0134,4000,0,0,0,1,1.3654,1.806,max_steps,2982.4,-0.040447,0.45698,-0.883272,0.881369,3.235105,1.562612,0.060418,5.974512,0.466564,0.451643,-1.0,1.006348,,,,,,,,,,,,,0,gru
332,1116564,199.5724,-498.4652,3339,1,1,0,0,0.2938,1.809,goal,2992.6,0.023172,0.460835,-0.881313,0.87864,3.231742,1.557912,0.030423,5.937173,0.500941,0.439725,-0.749053,1.0,-0.010055,1.802021,2.268848,0.009802,0.764475,0.263305,0.815227,0.0005,,,,,0,gru
333,1119897,151.9642,-485.949,3333,1,1,0,0,0.2818,1.812,goal,3000.8,0.029367,0.464549,-0.891095,0.891019,3.264666,1.547872,0.025947,5.978263,0.493416,0.448071,-0.57938,1.0,,,,,,,,,,,,,0,gru
334,1123897,-480.1061,-450.0066,4000,0,0,0,1,1.2017,1.797,max_steps,3010.6,-0.022287,0.454453,-0.888464,0.895759,3.207246,1.585131,0.027819,5.985888,0.45104,0.457692,-0.999998,1.0,,,,,,,,,,,,,0,gru
335,1127696,-177.088,-486.4199,3799,0,0,1,0,0.496,1.817,collision,3019.9,0.024292,0.458345,-0.870843,0.882888,3.252545,1.564394,0.077176,5.95131,0.466341,0.439926,-0.726106,1.0,,,,,,,,,,,,,0,gru
336,1131626,-578.4029,-457.84,3930,0,0,1,0,1.1045,1.797,collision,3031.6,0.003961,0.456878,-0.895526,0.884581,3.161764,1.569332,0.024578,5.962363,0.483203,0.424667,-0.479404,1.0,-0.000474,2.424583,2.271263,0.0098,1.060746,0.316963,0.964405,0.0005,,,,,0,gru
337,1135011,160.6464,-367.1015,3385,1,1,0,0,0.2875,1.797,goal,3039.9,0.011328,0.4596,-0.874336,0.883464,3.262334,1.59819,0.047185,5.97603,0.503112,0.436655,-0.602817,1.0,,,,,,,,,,,,,0,gru
338,1139011,-147.1421,-297.0084,4000,0,0,0,1,0.7058,1.804,max_steps,3049.8,0.015423,0.464855,-0.877576,0.87726,3.282826,1.567534,0.064286,5.957145,0.479984,0.435568,-0.658894,1.007718,,,,,,,,,,,,,0,gru
339,1142882,-345.5488,-265.7648,3871,0,0,1,0,0.7853,1.816,collision,3059.2,0.003765,0.458849,-0.889695,0.895117,3.263747,1.57147,0.044871,5.979926,0.475686,0.431442,-0.623532,1.0,,,,,,,,,,,,,0,gru
340,1146882,-722.591,-251.0489,4000,0,0,0,1,2.3437,1.719,max_steps,3071.3,0.01467,0.456084,-0.890263,0.89216,2.868738,1.572961,0.036186,5.96427,0.436975,0.46357,-1.0,1.0,-0.010289,2.100457,2.274031,0.009797,0.926983,0.239037,0.899463,0.0005,,,,,0,gru
341,1150731,-163.9409,-210.2637,3849,0,0,1,0,0.3272,1.826,collision,3080.7,0.010103,0.46386,-0.884655,0.882827,3.33833,1.553628,0.040698,5.979701,0.454767,0.450642,-1.0,1.009211,,,,,,,,,,,,,0,gru
342,1154594,-128.3986,-243.0608,3863,0,0,1,0,0.313,1.822,collision,3090.2,0.021075,0.462002,-0.885221,0.882499,3.323878,1.562715,0.040357,5.959643,0.469993,0.435336,-0.858885,1.001901,,,,,,,,,,,,,0,gru
343,1158060,-816.1839,-339.8756,3466,0,0,1,0,2.3571,1.73,collision,3098.8,0.026907,0.464364,-0.88527,0.88464,2.931961,1.564415,0.028111,5.975843,0.458389,0.446582,-0.703013,1.0,,,,,,,,,,,,,0,gru
344,1162060,-657.6156,-357.6265,4000,0,0,0,1,1.9609,1.779,max_steps,3110.9,0.021439,0.460276,-0.884783,0.87744,3.129937,1.573677,0.018621,5.965101,0.454241,0.470899,-1.0,1.0,0.036008,2.322385,2.270634,0.009795,0.873972,0.349397,0.788897,0.0005,,,,,0,gru
345,1165352,255.5453,-314.3632,3292,1,1,0,0,0.2996,1.823,goal,3118.9,0.024754,0.464567,-0.874978,0.890937,3.345752,1.560248,0.094726,5.960851,0.496322,0.440123,-0.565343,1.0,,,,,,,,,,,,,0,gru
346,1169286,-490.7408,-305.597,3934,0,0,1,0,1.0079,1.805,collision,3128.6,-0.026066,0.459084,-0.88739,0.88977,3.249642,1.585735,0.049014,5.989136,0.457008,0.449447,-1.0,1.0,,,,,,,,,,,,,0,gru
347,1173124,-878.1906,-409.4807,3838,0,0,1,0,2.1912,1.72,collision,3138.0,-0.003079,0.459903,-0.888609,0.889264,2.921698,1.591757,0.027696,5.939806,0.441626,0.463184,-1.0,1.0,,,,,,,,,,,,,0,gru
348,1177124,-630.3122,-457.7977,4000,0,0,0,1,1.5111,1.778,max_steps,3150.0,-0.013943,0.461777,-0.881209,0.887091,3.167171,1.590732,0.065419,5.960539,0.45602,0.459789,-1.0,1.0,-0.000996,2.104356,2.271951,0.009792,0.931307,0.269356,0.615954,0.0005,,,,,0,gru
349,1181124,-707.7897,-494.0218,4000,0,0,0,1,2.3693,1.693,max_steps,3159.8,0.027155,0.460543,-0.878754,0.879279,2.822752,1.575394,0.029195,5.94203,0.431226,0.464437,-0.998023,1.005485,,,,,,,,,,,,,0,gru
350,1185124,-604.9896,-482.2617,4000,0,0,0,1,1.4301,1.774,max_steps,3169.7,-0.030736,0.461923,-0.888788,0.881025,3.172873,1.608387,0.026587,5.971797,0.464982,0.456448,-1.0,1.0,,,,,,,,,,,,,0,gru
351,1188723,-830.8505,-548.9526,3599,0,0,1,0,2.2586,1.733,collision,3178.5,0.01723,0.465753,-0.888393,0.883565,2.996835,1.571301,0.017968,5.961876,0.46079,0.443955,-0.62457,1.0,,,,,,,,,,,,,0,gru
352,1192723,-439.3823,-580.051,4000,0,0,0,1,1.1561,1.796,max_steps,3191.1,-0.030987,0.458313,-0.886542,0.880121,3.217136,1.584171,0.064374,5.966423,0.463038,0.45393,-1.0,1.009059,0.02658,1.018869,2.282261,0.00979,0.525534,0.260026,0.958413,0.0005,,,,,0,gru
353,1196251,168.1008,-481.6225,3528,1,1,0,0,0.2865,1.83,goal,3201.0,0.001005,0.459655,-0.883171,0.89248,3.341093,1.573034,0.059115,5.99125,0.494221,0.438296,-0.72438,1.009236,,,,,,,,,,,,,0,gru
354,1200251,-483.0065,-464.1616,4000,0,0,0,1,1.2104,1.796,max_steps,3212.0,-0.037174,0.4566,-0.889857,0.881347,3.211963,1.579066,0.02286,5.973289,0.47079,0.449174,-1.0,1.0,,,,,,,,,,,,,0,gru
355,1204122,-285.0024,-518.2164,3871,0,0,1,0,0.5888,1.806,collision,3221.8,0.000899,0.467972,-0.886374,0.877567,3.323835,1.583746,0.060881,5.96625,0.460888,0.447813,-1.0,1.0,,,,,,,,,,,,,0,gru
356,1207930,-344.0765,-503.5499,3808,0,0,1,0,0.6933,1.82,collision,3233.1,-0.02133,0.463693,-0.887275,0.892859,3.330431,1.58037,0.046312,5.984833,0.462702,0.44509,-1.0,1.0,0.000979,3.010681,2.273187,0.009788,1.254871,0.291401,1.247086,0.0005,,,,,0,gru
357,1211580,145.6357,-401.1673,3650,1,1,0,0,0.2848,1.813,goal,3242.0,0.012319,0.465364,-0.885167,0.887902,3.348363,1.593339,0.052566,5.965054,0.487647,0.444058,-0.798891,1.0,,,,,,,,,,,,,0,gru
358,1215031,47.2629,-333.4098,3451,1,1,0,0,0.2436,1.812,goal,3250.7,0.012938,0.459426,-0.887854,0.872626,3.357028,1.618611,0.016716,5.979902,0.497847,0.439601,-0.626226,1.005979,,,,,,,,,,,,,0,gru
359,1219031,-610.898,-323.7206,4000,0,0,0,1,1.4603,1.752,max_steps,3260.6,-0.02612,0.460032,-0.894154,0.884105,3.034867,1.590243,0.044139,5.985128,0.503582,0.433662,-0.63858,1.003518,,,,,,,,,,,,,0,gru
360,1222106,-789.5037,-342.172,3075,0,0,1,0,2.7843,1.641,collision,3270.2,0.004865,0.457865,-0.894723,0.879888,2.616147,1.552191,0.03134,5.969681,0.449386,0.451201,-0.745283,1.0,-0.020329,2.697362,2.266714,0.009785,1.144426,0.296814,0.913291,0.0005,,,,,0,gru
361,1226106,-637.8648,-322.8735,4000,0,0,0,1,1.5236,1.76,max_steps,3280.1,-0.022004,0.461383,-0.895978,0.884946,3.11351,1.618685,0.010299,5.968997,0.469866,0.458323,-1.0,1.0,,,,,,,,,,,,,0,gru
362,1229906,-194.8236,-298.4176,3800,0,0,1,0,0.3268,1.826,collision,3289.4,0.004123,0.46712,-0.886378,0.883186,3.377119,1.570292,0.035074,5.983856,0.460142,0.446794,-1.0,1.0,,,,,,,,,,,,,0,gru
363,1232763,-780.7489,-393.3026,2857,0,0,1,0,2.9255,1.601,collision,3296.5,0.057081,0.461102,-0.883382,0.896542,2.554564,1.566858,0.038635,5.956804,0.437186,0.461495,-0.985001,1.0,,,,,,,,,,,,,0,gru
364,1236578,-551.4661,-400.1485,3815,0,0,1,0,1.0838,1.791,collision,3307.9,-0.019567,0.459079,-0.895375,0.881859,3.235414,1.613638,0.042063,5.96949,0.448155,0.457935,-1.0,1.0,0.036343,2.402878,2.26454,0.009783,1.13974,0.335458,1.346686,0.0005,,,,,0,gru
365,1240578,-539.8023,-425.6285,4000,0,0,0,1,1.3049,1.768,max_steps,3317.8,-0.025465,0.463658,-0.889935,0.876634,3.154794,1.61111,0.023589,5.988219,0.463504,0.455355,-1.0,1.0,,,,,,,,,,,,,0,gru
366,1244370,-247.1636,-415.9372,3792,0,0,1,0,0.4504,1.824,collision,3327.1,0.00448,0.465272,-0.89046,0.881755,3.422608,1.611571,0.037378,5.97506,0.452609,0.453654,-0.999999,1.0,,,,,,,,,,,,,0,gru
367,1248253,-543.087,-484.8095,3883,0,0,1,0,1.0715,1.801,collision,3336.6,-0.002785,0.462715,-0.891436,0.891766,3.297888,1.617509,0.037841,5.979879,0.481483,0.426925,-0.466604,1.0,,,,,,,,,,,,,0,gru
368,1252253,-727.5384,-562.2896,4000,0,0,0,1,2.2162,1.667,max_steps,3348.8,0.017959,0.46537,-0.883208,0.883746,2.787413,1.600992,0.008981,5.975873,0.441051,0.463373,-1.0,1.0,0.031072,1.716232,2.276173,0.00978,0.78226,0.228902,0.977145,0.0005,,,,,0,gru
369,1256024,-143.292,-515.529,3771,0,0,1,0,0.3336,1.837,collision,3357.9,0.011782,0.462695,-0.884477,0.885725,3.465923,1.5921,0.049958,5.983201,0.467219,0.440675,-0.76714,1.0,,,,,,,,,,,,,0,gru
370,1259348,154.8789,-421.0908,3324,1,1,0,0,0.2854,1.82,goal,3366.0,0.009009,0.466256,-0.874721,0.892593,3.442066,1.619358,0.032721,5.98135,0.503563,0.434414,-0.382773,1.002161,,,,,,,,,,,,,0,gru
371,1263318,-350.2584,-392.3301,3970,0,0,1,0,0.5037,1.798,collision,3375.8,0.018773,0.462499,-0.886103,0.877576,3.318573,1.624951,0.027183,5.976848,0.444975,0.466094,-1.0,1.0,,,,,,,,,,,,,0,gru
372,1267316,-804.6578,-453.3136,3998,0,0,1,0,1.4775,1.778,collision,3387.7,-0.003461,0.468606,-0.883933,0.887344,3.179103,1.592714,0.04612,5.974402,0.445105,0.464508,-1.0,1.0,0.007242,3.011423,2.266433,0.009778,1.154416,0.31285,0.88754,0.0005,,,,,0,gru
373,1271232,-562.3273,-431.4714,3916,0,0,1,0,1.0927,1.786,collision,3397.2,-0.011123,0.472689,-0.876167,0.887752,3.286688,1.607514,0.022563,5.978709,0.451452,0.455741,-1.0,1.0,,,,,,,,,,,,,0,gru
374,1275085,-330.0389,-409.3287,3853,0,0,1,0,0.5504,1.812,collision,3406.7,0.01902,0.474431,-0.895619,0.880707,3.396901,1.589854,0.017315,5.987213,0.448203,0.460196,-0.999999,1.0,,,,,,,,,,,,,0,gru
375,1279081,-726.1984,-427.9683,3996,0,0,1,0,1.2956,1.784,collision,3416.5,-0.001069,0.464483,-0.888947,0.883893,3.211808,1.603124,0.035858,5.977754,0.444505,0.464151,-1.0,1.0,,,,,,,,,,,,,0,gru
376,1282370,58.582,-397.3937,3289,1,1,0,0,0.2481,1.826,goal,3426.8,0.019903,0.461905,-0.885545,0.876952,3.426497,1.601561,0.076929,5.972632,0.486757,0.449647,-0.498608,1.0,0.00969,2.758944,2.277525,0.009776,1.259041,0.381537,1.127362,0.0005,,,,,0,gru
377,1285835,213.3475,-321.7503,3465,1,1,0,0,0.2956,1.825,goal,3435.3,0.013022,0.466259,-0.883124,0.88813,3.431787,1.607768,0.02503,5.98317,0.487012,0.44255,-0.927969,1.0,,,,,,,,,,,,,0,gru
378,1288656,-820.145,-331.0109,2821,0,0,1,0,3.1308,1.533,collision,3442.3,0.073516,0.464474,-0.887142,0.891221,2.427793,1.592473,0.009938,5.975418,0.418479,0.472551,-1.0,1.0,,,,,,,,,,,,,0,gru
379,1292656,-628.6121,-379.543,4000,0,0,0,1,1.6167,1.744,max_steps,3452.1,0.008966,0.461968,-0.89175,0.884455,3.055991,1.61909,0.038471,5.958539,0.455182,0.466813,-1.0,1.0,,,,,,,,,,,,,0,gru
380,1296585,-170.6857,-412.0994,3929,0,0,1,0,0.3676,1.812,collision,3463.8,0.017642,0.465891,-0.873065,0.890052,3.413759,1.609263,0.016953,5.987716,0.473122,0.43447,-0.821665,1.000022,-0.001221,2.557401,2.254427,0.009773,1.014851,0.277167,0.726382,0.0005,,,,,0,gru
381,1300515,-570.8586,-434.1594,3930,0,0,1,0,1.0935,1.79,collision,3473.3,0.022266,0.473464,-0.886717,0.880789,3.300004,1.599719,0.024386,5.982291,0.476627,0.430549,-0.496879,1.0,,,,,,,,,,,,,0,gru
382,1303398,-914.9646,-445.1901,2883,0,0,1,0,3.2969,1.479,collision,3480.5,0.102791,0.470966,-0.88346,0.888049,2.275314,1.556624,0.020818,5.953991,0.391192,0.490686,-0.999999,1.022078,,,,,,,,,,,,,0,gru
383,1307304,-138.6721,-402.8246,3906,0,0,1,0,0.3356,1.829,collision,3490.2,0.035471,0.470733,-0.890123,0.889889,3.509786,1.611089,0.047857,5.98933,0.459507,0.448405,-0.866236,1.00175,,,,,,,,,,,,,0,gru
384,1310205,-820.1306,-451.8338,2901,0,0,1,0,2.9927,1.574,collision,3499.2,0.080397,0.466329,-0.875753,0.888639,2.54449,1.599288,0.016937,5.906922,0.424284,0.470568,-1.0,1.008982,0.038308,2.492605,2.235448,0.009771,1.163086,0.374164,0.992238,0.0005,,,,,0,gru
385,1314126,-264.7882,-405.6927,3921,0,0,1,0,0.6261,1.817,collision,3508.8,0.026289,0.472716,-0.881292,0.888498,3.454218,1.601451,0.070496,5.959654,0.463454,0.440758,-0.836229,1.0,,,,,,,,,,,,,0,gru
386,1317418,156.6852,-395.8824,3292,1,1,0,0,0.2865,1.825,goal,3517.0,0.035943,0.471525,-0.88582,0.893167,3.459306,1.598789,0.048234,5.971967,0.486105,0.455466,-0.643659,1.0,,,,,,,,,,,,,0,gru
387,1320602,170.8159,-400.1356,3184,1,1,0,0,0.2853,1.833,goal,3524.9,0.013909,0.469841,-0.885626,0.892511,3.482526,1.586326,0.012286,5.97961,0.502491,0.43726,-0.474344,1.0,,,,,,,,,,,,,0,gru
388,1324602,-604.2025,-378.5413,4000,0,0,0,1,1.6136,1.787,max_steps,3536.7,-0.011149,0.468489,-0.883907,0.8861,3.267235,1.614522,0.028204,5.95996,0.491753,0.430612,-0.557736,1.002766,-0.02174,2.595919,2.265774,0.009768,1.115185,0.239626,1.093136,0.0005,,,,,0,gru
389,1328435,24.8452,-313.1956,3833,1,1,0,0,0.2713,1.806,goal,3546.0,0.040449,0.478311,-0.876554,0.891489,3.469371,1.617283,0.057671,5.975855,0.456875,0.464502,-0.949331,1.0,,,,,,,,,,,,,0,gru
390,1332162,229.7656,-273.1505,3727,1,1,0,0,0.2984,1.822,goal,3555.2,0.020048,0.475254,-0.887695,0.89211,3.487201,1.597713,0.034431,5.994827,0.475072,0.447877,-0.920734,1.0,,,,,,,,,,,,,0,gru
391,1335913,-347.3044,-250.7951,3751,0,0,1,0,0.6723,1.816,collision,3564.4,0.003968,0.474791,-0.891583,0.890384,3.450366,1.581031,0.038035,5.978825,0.454041,0.452997,-1.0,1.0,,,,,,,,,,,,,0,gru
392,1339261,170.3568,-142.2629,3348,1,1,0,0,0.2831,1.818,goal,3574.9,0.023581,0.481046,-0.890853,0.889388,3.512311,1.606378,0.05876,5.98137,0.48741,0.449711,-0.728504,1.0,-0.027158,3.359551,2.26461,0.009766,1.422984,0.313566,0.914792,0.0005,,,,,0,gru
393,1342883,181.2285,-110.2729,3622,1,1,0,0,0.2942,1.794,goal,3583.7,0.029875,0.477753,-0.88658,0.891011,3.391919,1.627198,0.043895,5.975068,0.477094,0.454369,-0.779391,1.0,,,,,,,,,,,,,0,gru
394,1346883,-29.5515,-31.2149,4000,0,0,0,1,0.5175,1.819,max_steps,3593.5,0.028361,0.478404,-0.886597,0.88202,3.480559,1.591469,0.040934,5.996433,0.472865,0.442559,-0.881333,1.0,,,,,,,,,,,,,0,gru
395,1350883,-686.3809,-73.3742,4000,0,0,0,1,2.2212,1.656,max_steps,3603.4,0.017033,0.4772,-0.881244,0.88391,2.812724,1.619169,0.018034,5.97479,0.450509,0.468633,-0.999949,1.0,,,,,,,,,,,,,0,gru
396,1354883,5.5883,-88.4839,4000,0,0,0,1,0.4113,1.805,max_steps,3615.4,0.03711,0.478754,-0.889,0.894415,3.44713,1.612531,0.010656,5.977974,0.473292,0.466767,-0.981469,1.0,-0.028413,1.939454,2.268172,0.009764,0.877225,0.221212,1.180486,0.0005,,,,,0,gru
397,1358837,-469.6405,-152.5295,3954,0,0,1,0,0.9546,1.784,collision,3625.1,0.031846,0.474107,-0.879981,0.890414,3.30021,1.624099,0.025535,5.964777,0.467436,0.43908,-0.609237,1.000763,,,,,,,,,,,,,0,gru
398,1362717,-886.3389,-180.7432,3880,0,0,1,0,2.2286,1.643,collision,3634.7,0.042654,0.473967,-0.894174,0.891822,2.78534,1.627083,0.027922,5.984909,0.461443,0.444195,-0.654875,1.0,,,,,,,,,,,,,0,gru
399,1366717,-273.7691,-210.6046,4000,0,0,0,1,0.9118,1.766,max_steps,3644.4,0.032889,0.470585,-0.89252,0.885819,3.210255,1.623888,0.052041,5.970153,0.465912,0.445442,-0.576306,1.0,,,,,,,,,,,,,0,gru
400,1370304,-842.4602,-317.8272,3587,0,0,1,0,2.3032,1.638,collision,3655.5,0.060341,0.479363,-0.888961,0.895096,2.823491,1.642331,0.027409,5.979699,0.454453,0.449435,-0.830237,1.0,0.029432,1.664985,2.288664,0.009761,0.924052,0.35396,1.076579,0.0005,,,,,0,gru
